rho,S_x1,S_x2,S_xy1,S_xy2,Fx2_per_V,Fy2_per_V,Fz2_per_V,Fx_per_sqrtV,Fy_per_sqrtV,Fz_per_sqrtV
7.546128124999992304e-01,4.026963630608549893e-01,3.536525611175954098e-01,2.990709477110691794e-01,3.822014339004050631e-01,3.038281250000021694e-01,2.478906249999987821e-01,4.156640625000030398e-01,1.406249999999994310e-02,-2.343750000000042414e-03,-2.753906250000083197e-02
7.540368124999984323e-01,3.653579181907524731e-01,3.724840699095759433e-01,2.669523264405751495e-01,3.266522717482561733e-01,4.788671875000053979e-01,3.865234375000007327e-01,2.188671875000000877e-01,4.082031250000026784e-02,1.308593749999983902e-02,-2.871093749999978351e-02
7.544191875000020309e-01,2.850890796192065424e-01,2.931998294765592039e-01,3.250661680940624687e-01,2.975050876413601886e-01,2.977343749999996625e-01,2.894531250000001443e-01,1.668359374999995037e-01,-1.085937500000000860e-01,-7.265625000000019984e-02,1.386718750000000625e-02
7.538956250000000692e-01,3.034480825683860128e-01,4.112966496469130928e-01,3.687746090186351799e-01,4.193105212059084486e-01,5.155468750000052891e-01,3.802343750000045652e-01,3.389062500000058487e-01,3.730468749999995004e-01,-1.707031250000005107e-01,-1.257812500000005662e-01
7.531371250000042927e-01,3.300145594642952540e-01,4.205468053310995047e-01,2.853069582040895225e-01,3.961687359590078117e-01,3.141015625000022071e-01,4.492578125000007416e-01,5.367187499999996891e-01,1.123046875000002082e-01,-2.029296875000002887e-01,-1.593750000000009048e-01
7.540458124999991352e-01,4.626043872819873837e-01,4.689332994247923936e-01,3.118259962776846472e-01,3.681090326887491160e-01,2.942968749999997358e-01,3.761328125000001910e-01,3.746875000000049472e-01,-2.851562499999940256e-02,3.105468750000002498e-02,-9.101562499999983624e-02
7.543298125000013066e-01,3.284736663898956133e-01,4.318434760502897762e-01,4.428154983511912723e-01,3.545339262154723614e-01,5.263281250000045874e-01,3.248828125000014500e-01,2.984375000000005218e-01,-1.199218749999995115e-01,5.683593749999923950e-02,-3.710937499999981265e-02
7.543671874999989813e-01,3.681418723971877638e-01,3.770823674280518456e-01,3.624388603689881472e-01,3.203389895434352597e-01,3.408593750000044609e-01,3.879296875000063927e-01,3.433593750000001332e-01,-1.707031249999995670e-01,2.041015624999996947e-01,-2.101562500000000999e-01
7.536611250000003759e-01,3.573470273962526256e-01,3.637761237543056803e-01,4.541824980999171757e-01,3.222002144541311064e-01,2.374218749999998379e-01,5.711328125000018074e-01,3.237109375000036260e-01,-3.046875000000018319e-01,3.451171874999998668e-01,1.025390624999997363e-01
7.538686250000026234e-01,3.504597601230195481e-01,3.413276203209616999e-01,4.183461371454044730e-01,3.650281466367477634e-01,2.005078124999988831e-01,3.536328125000013367e-01,4.001562500000054312e-01,-2.011718749999987302e-02,-8.027343749999991951e-02,1.757812499999995837e-01
7.548569375000035997e-01,3.484179182680497422e-01,3.572346248659496459e-01,3.190419454480789563e-01,3.598385171952154793e-01,4.008984375000052558e-01,5.701171875000013989e-01,2.845703124999990341e-01,1.427734374999997669e-01,-1.791015625000003664e-01,6.347656250000004163e-02
7.539703125000004613e-01,3.468710761662091024e-01,4.084494905270049658e-01,3.008896467416637410e-01,2.946191664974696645e-01,3.678515625000033928e-01,6.401171874999955769e-01,3.211328124999997535e-01,-2.539062499999849166e-03,-2.322265625000001499e-01,-9.238281249999977240e-02
7.535320000000006457e-01,3.174377295949651345e-01,4.127331857073596177e-01,2.866923810148279128e-01,2.921627145643220791e-01,3.210937499999988454e-01,2.208984374999983513e-01,2.656640625000002975e-01,-6.914062499999952538e-02,-4.101562499999995837e-03,1.777343749999999584e-02
7.547748749999999562e-01,4.746033062535748304e-01,3.770688369606444157e-01,4.217058174853661745e-01,3.549949038361656650e-01,3.525000000000054756e-01,2.116796875000001021e-01,4.420703125000031708e-01,-7.031250000000004163e-02,4.316406249999982236e-02,-2.216796875000035805e-01
7.539929999999981369e-01,2.808893209164990412e-01,4.100172085439673930e-01,3.465582902534128928e-01,3.405607811743003865e-01,3.078515625000021738e-01,7.673046874999929212e-01,3.289062500000010103e-01,-2.988281250000004996e-02,-5.916015625000025091e-01,-6.679687499999988065e-02
7.539128750000003709e-01,4.276897066261076685e-01,3.622999705036974993e-01,3.296351240988482090e-01,3.222211908489547305e-01,4.995703125000042211e-01,4.030078125000064460e-01,4.445312500000023204e-01,-2.056640625000002442e-01,-2.369140624999995504e-01,-1.210937499999970024e-02
7.540147500000020653e-01,3.301948982039184521e-01,3.556014704268968263e-01,3.492868233900192632e-01,3.097015231311192052e-01,2.239453124999985500e-01,3.828515624999991873e-01,2.960937500000036526e-01,1.894531249999984943e-02,-1.621093750000000486e-02,8.085937500000001110e-02
7.546221874999955448e-01,3.606423250484159793e-01,2.849782408596310268e-01,4.103800916476484928e-01,4.261980779862076796e-01,3.051171875000030509e-01,4.143359374999993627e-01,3.812890625000016631e-01,1.855468750000031225e-02,-2.349609375000002998e-01,9.765624999996349491e-04
7.533474374999964418e-01,3.265591337316650633e-01,4.389489653449643591e-01,3.548557483666416879e-01,3.619542278587774553e-01,4.226562500000033973e-01,3.973828125000020695e-01,3.333593750000045097e-01,4.765625000000048295e-02,1.154296875000000028e-01,2.269531249999995060e-01
7.541573124999981781e-01,3.271540697052984226e-01,4.447605277064919371e-01,5.363100235839747265e-01,4.601501042340833125e-01,4.450390625000021361e-01,4.443750000000028511e-01,4.539843750000036038e-01,9.765624999999003618e-04,-2.472656249999991007e-01,-1.308593750000007772e-01
