rho,S_x1,S_x2,S_xy1,S_xy2,Fx2_per_V,Fy2_per_V,Fz2_per_V,Fx_per_sqrtV,Fy_per_sqrtV,Fz_per_sqrtV
7.531688091542850794e-01,3.715595115601028620e-01,4.075164790450158669e-01,4.140806085771345790e-01,2.626264734850533578e-01,3.610983455882374460e-01,2.463809742647082024e-01,3.580537683823557527e-01,-1.657958374271817636e-01,-1.717171173352945723e-01,2.224032733487467939e-01
7.539378546076721532e-01,4.243645392394669869e-01,3.768388740566418482e-01,3.458150583795721045e-01,3.573990148806705514e-01,3.266888786764730601e-01,3.408777573529417348e-01,2.583869485294149060e-01,-5.921279908112433120e-03,6.205501343703020978e-02,-1.942179809861257350e-02
7.515567753918210858e-01,3.324004179229473332e-01,3.565958145285761938e-01,3.869890046291779573e-01,2.856561021563267522e-01,4.332490808823546424e-01,3.770680147058844689e-01,4.040670955882340043e-01,1.288470508005516157e-01,2.576941016011045082e-01,1.122674670578340250e-01
7.561374557933029372e-01,4.354772137013148692e-01,3.171134622497446265e-01,3.478047341473289866e-01,3.772980503277744146e-01,3.397288602941185287e-01,3.956801470588246494e-01,3.572495404411794029e-01,1.804806115993022042e-01,-1.923231714155297645e-01,-8.076625794666957014e-02
7.556190607190138575e-01,5.039475952210159537e-01,3.585984104402442640e-01,3.654708778236532840e-01,3.703175245486207690e-01,2.930836397058838583e-01,2.493106617647082301e-01,3.180721507352956556e-01,5.637058472524146546e-02,-1.203204077328683258e-01,-1.233994732850876991e-01
7.551495633396136942e-01,3.215518219793906396e-01,3.092867317136442362e-01,3.364616533622853400e-01,3.671338195174117525e-01,3.930376838235296044e-01,2.162224264705908672e-01,3.841337316176489103e-01,-2.254823389009653345e-01,2.321141723980511828e-02,-7.034480530838904677e-02
7.547903839303886642e-01,3.724103196046066322e-01,4.965087912401761616e-01,3.242009868688561780e-01,3.211765496015848709e-01,3.994715073529424565e-01,2.610868566176482997e-01,3.367991727941209712e-01,-4.263321533841765015e-02,2.534307800672657568e-02,1.930337250045031650e-01
7.537255670542434283e-01,3.672805017066096411e-01,3.323421842684871619e-01,3.454761717757013351e-01,3.189392831126013905e-01,3.121553308823531991e-01,5.043658088235287718e-01,2.517807904411790698e-01,1.601114087153928944e-01,3.879622595796053952e-01,2.960639954056776615e-02
7.528106236006523178e-01,3.516631568049317091e-01,4.100732847580823570e-01,3.354851023643955488e-01,3.675044732804834124e-01,4.171070772058834697e-01,3.801125919117678831e-01,2.977941176470607632e-01,-3.228281805903548407e-01,-4.855449524653136090e-02,1.042145263827988153e-02
7.527684841237556324e-01,3.051353522616270797e-01,3.041352298459790160e-01,4.382920051228560987e-01,2.935985542815897076e-01,2.755055147058845799e-01,3.065257352941226920e-01,3.890165441176499095e-01,2.179031006185874059e-02,-4.121210816047024550e-02,-2.141134814773879291e-01
7.542546957688783804e-01,3.072189760245124246e-01,4.491017101916087162e-01,2.699457415890998968e-01,3.151770589643113074e-01,5.821461397058792508e-01,5.025850183823553641e-01,2.930836397058826370e-01,2.567466968158051976e-01,2.152977374590106519e-01,2.003761120905638016e-01
7.540636767250133987e-01,3.412263683499548450e-01,2.693901621225635035e-01,4.166438344071050626e-01,3.465569348369035296e-01,3.900505514705898125e-01,3.965992647058857457e-01,2.099034926470609852e-01,1.459003369359190561e-01,2.226401245450725791e-02,7.295016846795913945e-02
7.547997261729115781e-01,3.247432939915962380e-01,4.066844806503889242e-01,3.661210019053250386e-01,3.413160083078456974e-01,4.474379595588242053e-01,3.416819852941203051e-01,2.244944852941203606e-01,2.013235168758616828e-02,-1.752698852801580151e-02,3.458027466338391143e-02
7.530264890341918926e-01,3.414172089596393955e-01,3.498426153116103166e-01,3.013333170726999466e-01,4.199875333044431058e-01,2.985983455882393889e-01,2.676355698529421234e-01,3.342715992647060652e-01,1.563217895741984276e-01,1.729013733169161224e-02,1.565586407705239491e-01
7.540907095969874296e-01,3.146029768068850929e-01,4.310890745752972708e-01,2.965933267950163210e-01,3.835295783309997653e-01,7.304687500000004441e-01,3.075022977941201385e-01,3.147403492647077861e-01,3.581190088427121943e-01,-1.954022369677487214e-01,-1.456634857395940619e-01
7.530169480205587407e-01,3.802586732413362203e-01,3.495466425487432360e-01,4.071681185645875112e-01,3.847056280844399767e-01,5.283777573529397920e-01,2.891199448529428451e-01,3.299057904411789033e-01,1.809543139919505550e-01,-1.065830383460435356e-02,-2.581678039937510688e-02
7.532827050045791673e-01,4.024025696589326184e-01,3.121284624726126666e-01,3.852047981247738173e-01,3.953056415831061043e-01,2.187500000000014710e-01,3.717256433823536987e-01,5.088465073529405691e-01,-8.905604981802874021e-02,-1.018460144195488387e-02,1.042145263827993010e-02
7.543487145074297962e-01,3.587376065247087076e-01,3.966305590295046146e-01,3.744580777226624857e-01,3.395234359696448490e-01,2.258731617647079248e-01,2.869370404411783482e-01,2.688993566176470229e-01,-7.863459717974870256e-02,-3.552767944868146476e-03,-4.855449524653154825e-02
7.546007562843426442e-01,4.106807765101579411e-01,3.095890010728177266e-01,3.580273038250764150e-01,4.626619900263230223e-01,3.196806066176483552e-01,4.132008272058804721e-01,4.168198529411767383e-01,3.607243720022811906e-01,1.461371881322429678e-01,-7.910829957239748356e-02
7.523218454228586261e-01,4.491165683504270700e-01,3.246702778566154524e-01,3.772578534365710889e-01,3.683774388786036913e-01,2.973920036764729491e-01,5.016659007352907151e-01,4.089499080882359472e-01,-1.271890924262804590e-01,1.456634857395947003e-01,-1.238731756777365633e-01
7.545912152707114906e-01,4.294714675909286350e-01,2.863462801246099976e-01,3.991886919230936970e-01,4.111870975967670261e-01,3.700597426470627060e-01,3.525965073529435112e-01,3.800551470588260372e-01,-1.586903015374442061e-01,-9.426677613716873128e-02,-4.168581055311974121e-02
7.530105873447984211e-01,3.993692945291784091e-01,4.012318974640742830e-01,3.972688748218376475e-01,2.756799613426235696e-01,2.525275735294135737e-01,3.351907169117662177e-01,2.936006433823541983e-01,9.947750245631190730e-03,1.134517230394566367e-01,-1.776383972434158673e-02
7.536305544601030748e-01,4.166750643491471950e-01,3.799738881559217574e-01,3.877514949645966547e-01,3.281749452968279468e-01,6.174172794117679386e-01,3.430032169117667173e-01,3.651194852941189728e-01,2.880110547306462543e-01,-2.385091546988172273e-01,1.151096814137284180e-01
7.534798859530844606e-01,3.470376088425896066e-01,3.831857591339181135e-01,3.980363503156209015e-01,3.301055387386533368e-01,2.539062500000028311e-01,2.478170955882374182e-01,3.009535845588250935e-01,-3.268546509278700413e-02,2.131660766920900549e-02,9.497732972614275626e-02
7.541519311011621873e-01,3.662754863486910595e-01,4.039181131987991669e-01,3.182618692220930967e-01,4.676745171124170874e-01,3.326056985294126855e-01,4.554802389705889798e-01,2.090418198529438443e-01,1.056356335607470387e-01,3.079065552219065367e-03,-4.902819763918049578e-02
7.537269584520662757e-01,4.016594018860841220e-01,3.054815174746857709e-01,3.607465976019969545e-01,2.983482571007687323e-01,3.617876838235312698e-01,3.279526654411797360e-01,5.183249080882350590e-01,-2.321141723980514604e-02,1.215046637144905212e-01,2.186136542075538536e-01
7.542952450768368733e-01,3.376706451069899084e-01,3.368946565289916428e-01,3.296632455873291234e-01,3.503177159481187797e-01,3.373736213235316583e-01,2.512637867647083412e-01,3.405330882352945454e-01,2.110344159251685281e-01,-1.894809570596351148e-02,-4.737023926491024453e-03
7.548514066634429698e-01,3.730007880511109208e-01,4.084818369090991164e-01,4.282010242995024085e-01,3.501508664839397822e-01,2.676930147058855791e-01,2.486787683823552253e-01,3.229549632352954891e-01,-3.979100098252302820e-02,8.739809144375677852e-02,3.079065552219060337e-02
7.518489689344558524e-01,4.250743360246763136e-01,3.285952143069784115e-01,4.087531274658215974e-01,3.432630927359991979e-01,2.470703125000027200e-01,3.884420955882400550e-01,3.814912683823560857e-01,-1.233994732850873799e-01,1.942179809861262763e-01,-3.176174542712132398e-01
7.547812404589887558e-01,3.825531656076665010e-01,3.249574251302792538e-01,2.748103765643876706e-01,3.382676939325254817e-01,3.608111213235309922e-01,3.100873161764720054e-01,3.934397977941191393e-01,-1.068198895423684847e-01,-2.619574231349462434e-01,-3.441447882595641272e-01
7.543371857826145499e-01,3.871211171134470996e-01,3.466897847207800476e-01,3.894890365381535879e-01,2.917815908353478260e-01,3.278952205882363913e-01,4.454273897058836917e-01,2.416130514705905341e-01,1.710065637463213106e-01,6.584463257822234517e-02,-4.594913208696124046e-02
7.540422094443298695e-01,3.399726251152517809e-01,3.965336597778153505e-01,3.723704724019329948e-01,2.957984284713060519e-01,3.474264705882378901e-01,2.864200367647066758e-01,2.747012867647096734e-01,-2.008498144832138177e-01,-1.364262890829373576e-01,9.237196656657298277e-02
7.531805366502155596e-01,3.600319467051901756e-01,3.539438538755580455e-01,2.623672644870850279e-01,4.135324554561646826e-01,3.045726102941196944e-01,4.106732536764728381e-01,1.372931985294132129e-01,1.468477417212173397e-01,-2.157714398516595578e-01,4.926504883550512220e-02
7.523117080958660052e-01,3.104288170058062124e-01,4.974798849083916230e-01,3.386809741074665037e-01,3.529313133934844360e-01,2.149011948529433447e-01,4.062500000000034972e-01,2.348920036764722830e-01,-4.334376892739155024e-02,2.880110547306469759e-01,-2.723788757732250460e-02
7.549130257098497498e-01,4.266685600504054876e-01,3.265436426038714757e-01,2.930031226489039908e-01,4.670006851661736014e-01,3.752872242647083967e-01,2.727481617647083412e-01,3.656939338235277170e-01,-2.740368341474976321e-01,-2.842214355894303636e-03,-2.761684949144178614e-01
7.550084358462245682e-01,4.169099290373201039e-01,3.153116234942721086e-01,2.791812063263714450e-01,3.143066854763359452e-01,3.501263786764728936e-01,4.381318933823532547e-01,8.600068933823458162e-01,2.588783575827270922e-01,1.745593316911892567e-01,2.574572504047797361e-01
7.554922447460760138e-01,3.671950172408122715e-01,4.473692407319895259e-01,2.987026045932089091e-01,2.631424754497655449e-01,2.324218750000027478e-01,2.807329963235325465e-01,2.898667279411792919e-01,1.885335522743379899e-01,1.551375335925761767e-01,-4.263321533841447214e-03
7.546013525976991154e-01,2.845167340746946327e-01,3.796371174127920467e-01,3.445350653230729310e-01,2.798394036218658787e-01,3.060661764705912558e-01,3.835018382352968769e-01,3.688534007352949895e-01,9.616158570776504877e-02,2.439567322142808525e-01,1.276627948189288375e-01
7.536603701277237999e-01,3.677855500043317183e-01,3.206136171449139316e-01,3.354977180534660652e-01,3.574388196862255396e-01,4.607651654411761832e-01,2.410960477941199720e-01,2.315602022058845522e-01,-1.207941101255107647e-02,9.639843690408909926e-02,-5.281781678037373445e-02
7.544836800961719492e-01,3.623142465107210275e-01,3.068073199828171282e-01,3.367779866063639327e-01,3.772688034736933482e-01,3.357077205882372795e-01,3.535156250000018874e-01,3.589728860294156831e-01,8.195051392829216796e-02,2.359037915392456219e-01,-1.305050091748237995e-01
7.528964927233867677e-01,3.024735601333277124e-01,3.832894483210678160e-01,3.302204871414018417e-01,4.186112766596784551e-01,2.564338235294159607e-01,2.716567095588267033e-01,4.967256433823535877e-01,1.515847656477143160e-02,-1.262416876409819255e-01,-1.286101996042278983e-01
7.526619428048040294e-01,5.481461424680837968e-01,4.507068248858737136e-01,3.288042344340377232e-01,3.342348776902424046e-01,2.775735294117674390e-01,3.750574448529425675e-01,2.911879595588248715e-01,1.231626220887616086e-02,-1.508742120587338309e-01,8.455587708786176104e-02
7.555383596453325579e-01,2.929151551786082219e-01,3.514674303563060098e-01,4.026692258849084993e-01,3.271755863370098827e-01,5.646254595588149350e-01,3.264016544117657737e-01,5.260799632352947119e-01,1.826122723662214342e-01,-2.828003284115065408e-01,-2.179031006185786629e-02
7.526549858156923456e-01,3.230305348785491026e-01,5.474578190691129498e-01,3.270432574122252856e-01,4.429427475521127144e-01,3.693704044117658292e-01,3.934972426470576545e-01,3.910271139705887578e-01,1.634273254639359296e-01,3.742248901927762439e-02,-1.305050091748228835e-01
7.539167848692256424e-01,4.310845170197615817e-01,3.542340362973052659e-01,5.110836064609214358e-01,3.274388405776054167e-01,2.338005514705904231e-01,4.021139705882375570e-01,3.649471507352954336e-01,-1.136885742357814921e-01,4.737023926489798437e-04,7.981885316137145303e-02
7.545323790199479630e-01,3.328006293678650862e-01,2.619061433436835062e-01,4.194049164485527670e-01,4.639208925743359968e-01,2.477022058823561412e-01,3.764935661764700625e-01,3.351332720588268144e-01,-6.016020386643418372e-02,-2.974851025836292573e-01,2.586415063864022645e-01
7.534325784271331816e-01,3.683578837047718491e-01,3.613755858246756603e-01,3.490591753311346190e-01,4.901985791490356403e-01,2.410960477941195557e-01,3.238740808823560302e-01,4.169347426470599305e-01,-3.150120911116432998e-02,2.557992920305069903e-02,-6.063390625908317288e-02
7.526690985650332788e-01,3.807903372358261707e-01,3.602661135207205212e-01,3.018847441755125871e-01,3.370768540581843276e-01,2.567784926470613738e-01,3.361672794117677721e-01,3.642003676470610962e-01,-2.084290527655991987e-01,1.506373608624100024e-01,-1.468477417212157680e-02
7.533192788901876824e-01,4.355545924831414339e-01,4.438574446864945178e-01,3.865880273410119972e-01,3.688801492415130778e-01,3.676470588235313808e-01,3.151999080882377791e-01,2.835477941176497430e-01,1.994287073052656012e-01,-2.534307800672650976e-02,-6.394982300762634686e-02
7.543415587471985484e-01,3.504857247629249994e-01,3.633177658985267122e-01,3.419652465559417376e-01,3.418618507371146142e-01,3.063534007352975985e-01,3.505859375000022204e-01,4.510569852941168634e-01,5.187041199507489569e-02,-1.233994732850868803e-01,1.766909924581090141e-01
7.540153753434768458e-01,3.212262974306810404e-01,4.177772044595110534e-01,3.522145448724366967e-01,3.481534301846785362e-01,2.416704963235314085e-01,3.085937500000014988e-01,3.421415441176506311e-01,5.921279908113464413e-03,-1.620062182859877409e-01,-1.392685034388314591e-01
7.557421000407067435e-01,3.591280022568457686e-01,3.265999231429460581e-01,2.558515910799799564e-01,4.032502345437967151e-01,4.118795955882351700e-01,4.577780330882379456e-01,5.799057904411776265e-01,8.147681153564285961e-02,-2.181399518149048367e-01,-4.322534332922889355e-01
7.527146171509263572e-01,2.786627712789351841e-01,3.826842894674760132e-01,4.240330462785331656e-01,3.331501057472818217e-01,4.326746323529423455e-01,4.172794117647065648e-01,4.455997242647099510e-01,1.657958374271811253e-01,-2.941691858350840572e-01,1.589271527337686452e-01
7.539297049918576299e-01,3.795108507089203775e-01,3.921916568057693953e-01,3.072336796185156094e-01,3.653733562548838743e-01,4.126838235294124080e-01,3.599494485294138513e-01,2.235753676470599305e-01,-1.397422058314814752e-01,-1.354788842976394347e-01,-1.553743847889021146e-01
7.529143821239541179e-01,3.060691075295544628e-01,4.843009260303983710e-01,4.639867312490770224e-01,2.932477155404344393e-01,2.926815257352970989e-01,3.108915441176496319e-01,2.544232536764737262e-01,-1.423475689910500275e-01,1.496899560771112747e-01,-6.394982300762736341e-03
7.539577317194153805e-01,4.034094439832230927e-01,3.194590385097584861e-01,3.361592082374388890e-01,4.139590984977174482e-01,2.187500000000030254e-01,6.649816176470626505e-01,4.514590992647056211e-01,2.183768030112304415e-01,-1.856913379184417234e-01,-1.864018915074162619e-01
7.525088890443704104e-01,3.407985534447418585e-01,3.593545982525216953e-01,3.484653068263744435e-01,2.656003775953058588e-01,4.111328125000025535e-01,4.050436580882371684e-01,3.543198529411781261e-01,-7.839774598342406919e-02,-3.730406342111577400e-01,3.931729858987428189e-02
7.531709956365746361e-01,3.632535477815246883e-01,3.287759927375408786e-01,3.672961408377736214e-01,3.485777302937267397e-01,2.548253676470624285e-01,3.735638786764713948e-01,3.690257352941188063e-01,-8.621383546213361171e-02,1.016091632232292152e-01,8.526643067683513377e-02
7.549016957561608399e-01,4.226512420139630355e-01,3.756815412906173157e-01,3.544977605327507830e-01,3.283297176788684824e-01,5.145335477941150870e-01,2.775160845588261482e-01,4.600183823529445659e-01,6.466037659660076042e-02,-2.629048279202467892e-02,-1.804806115993028426e-01
7.538627191252815773e-01,3.280454968638223390e-01,3.449809845102360661e-01,3.461675425527678263e-01,3.500821199946989593e-01,2.748161764705921994e-01,2.964154411764705621e-01,5.557789522058802500e-01,1.923231714155296534e-01,-5.305466797669754209e-02,-1.466108905248929561e-01
7.548961301648687838e-01,3.097126643782879829e-01,3.148949237413691815e-01,3.378563750072531291e-01,2.860495814547900362e-01,2.406939338235327130e-01,3.732192095588242609e-01,2.009995404411787367e-01,6.394982300762676319e-02,1.849807843294682952e-01,8.360847230256399087e-02
7.539267234250986993e-01,4.236484812867591931e-01,3.947918977025406950e-01,3.703251252026216744e-01,4.190369050071494628e-01,4.487591911764722274e-01,2.995749080882371129e-01,3.436351102941196944e-01,-3.884359619722536072e-01,1.276627948189297257e-01,-2.922743762644879340e-01
7.534639842636844387e-01,4.031454892758938868e-01,3.317222815236815503e-01,3.707609035748493653e-01,4.140729586774705706e-01,2.613166360294137402e-01,2.780905330882383897e-01,4.269875919117647189e-01,-8.692438905110795588e-02,-6.418667420395120227e-02,2.129292254957644848e-01
7.529374395735847214e-01,3.957647696400389270e-01,5.152412971807215358e-01,3.852140546588646020e-01,3.057381487635295603e-01,4.708754595588251490e-01,2.248965992647072865e-01,4.030330882352979316e-01,1.065830383460517235e-02,1.546638311999275761e-01,2.382723035024918168e-01
7.542000337115853936e-01,3.610777199449209385e-01,3.487046510541923494e-01,4.775125160892859655e-01,3.754672603434162093e-01,5.080997242647057321e-01,3.996438419117657737e-01,2.877987132352956001e-01,3.465133002228100167e-01,7.460812684223151747e-02,2.889584595159463976e-02
7.556140914410707232e-01,3.039956434000109509e-01,3.784319053798825827e-01,3.394193754448944778e-01,2.946885773985529200e-01,3.428883272058835252e-01,4.484719669117662177e-01,3.169806985294127410e-01,2.086659039619229439e-01,-2.375617499135172228e-01,1.624799206786371741e-01
7.545731270990212458e-01,3.855437161663857748e-01,3.090253952686978223e-01,4.882757852890877159e-01,4.564545553094830344e-01,4.875344669117650520e-01,2.640739889705920884e-01,3.804572610294112978e-01,5.660743592156607107e-02,-1.143991278247550730e-01,-3.623823303765529719e-02
7.534148877976796221e-01,2.997487500990682618e-01,3.369825102142347539e-01,4.217651024177745400e-01,3.455466212623715117e-01,2.434512867647093681e-01,2.708524816176489658e-01,3.595473345588249270e-01,-8.052940675034507556e-02,-1.255311340520098504e-02,1.276627948189291428e-01
7.535816567652124931e-01,2.974747096412151959e-01,3.701653294500276692e-01,4.378797571688684553e-01,3.512627657632262923e-01,4.324448529411787367e-01,2.432215073529430949e-01,3.817210477941180291e-01,-2.889584595159455996e-02,-2.539044824599116512e-01,2.138766302810619913e-01
7.527484082408865129e-01,4.322075909293385809e-01,3.504607615817494914e-01,3.198576705427604305e-01,3.780985483505243661e-01,2.721162683823549755e-01,3.315716911764736152e-01,3.582261029411776820e-01,1.729013733169176142e-02,5.921279908113660784e-02,1.714802661389695504e-01
7.548565747124964531e-01,3.472175483259296591e-01,3.250697197167475849e-01,3.261519159098695830e-01,4.089414447611422476e-01,1.842256433823557804e-01,4.677734374999988898e-01,3.597771139705902566e-01,-8.597698426580985265e-02,-4.973875122814455652e-03,-3.813304260825203101e-02
7.525621597038478772e-01,3.897765702405156518e-01,3.289812285536464764e-01,4.487195806657294783e-01,3.534967243428913664e-01,3.085937500000021649e-01,3.750000000000024425e-01,2.150735294117679941e-01,-1.056356335607468860e-01,-2.411145178583859183e-01,2.089027551582491316e-01
7.532739590754108372e-01,4.133609731653601349e-01,4.092501424447479996e-01,3.674721326839677227e-01,4.113437637524648416e-01,3.873506433823536987e-01,3.994140625000001665e-01,3.056640625000028866e-01,-2.707209173989525985e-01,-2.370880475208684002e-01,-1.636641766602617287e-01
7.538692785721553546e-01,3.235212386335407642e-01,3.926826282572644100e-01,3.637685992280860203e-01,3.325561689529593634e-01,3.412798713235307702e-01,4.470358455882374460e-01,3.495519301470595419e-01,2.581678039937475647e-02,-1.814280163846020699e-01,4.097525696414622970e-02
7.543787289461624246e-01,3.240627776507267743e-01,3.431721168804002797e-01,2.995918024815645841e-01,3.187300545622917536e-01,3.106043198529438443e-01,2.335707720588277858e-01,2.913602941176489658e-01,2.508254169076921669e-01,1.752698852801634621e-01,3.458027466338361999e-02
7.559343117112755639e-01,4.500169984648090815e-01,3.090357516746738420e-01,3.099126141572466908e-01,4.138680852112004982e-01,2.641314338235314918e-01,3.255974264705914778e-01,3.100298713235319914e-01,-1.288470508005516990e-01,1.037408239901501106e-01,-2.010866656795383955e-01
7.537196039207214593e-01,3.926871265974342107e-01,3.595184649971047697e-01,4.559021246661163485e-01,4.018468335279106740e-01,4.065372242647081746e-01,3.143956801470594864e-01,4.535271139705873700e-01,-1.776383972434078182e-02,-7.602923402017819354e-02,-1.096621038982641266e-01
7.529106054727255914e-01,4.379178601218750577e-01,3.543119148698558596e-01,3.729275536235250876e-01,3.928717086519952217e-01,3.850528492647046219e-01,3.147977941176486327e-01,3.393841911764714503e-01,1.586903015374440187e-02,-1.601114087153920340e-01,-8.905604981802857367e-02
7.529819643038834220e-01,3.578244298731294015e-01,3.865774664351745993e-01,3.876833058452809344e-01,3.223600585080838576e-01,3.450712316176485217e-01,2.883731617647099510e-01,5.333754595588260372e-01,8.881919862170427338e-02,-2.287982556495105346e-01,-2.214558685634484825e-01
7.538643092942163282e-01,3.000069176599983733e-01,3.146907879829133892e-01,3.551641557095777668e-01,3.635047830589451801e-01,3.064108455882377791e-01,4.918428308823531991e-01,3.485179227941206381e-01,1.501636584697619015e-01,3.458027466338356448e-02,9.710899049306317976e-03
7.532743566176475225e-01,3.361019558425212272e-01,3.852903199090753628e-01,3.735335318771367819e-01,3.912856168279288949e-01,3.195082720588268144e-01,3.532284007352953781e-01,2.864200367647078971e-01,-1.444792297579712004e-01,-3.384603595477767013e-01,-4.026470337517240594e-02
7.534661707459766600e-01,3.946379441380749031e-01,4.687111991395735422e-01,4.051472914058781294e-01,2.766768975064117786e-01,2.076056985294131851e-01,4.045266544117665508e-01,3.134191176470597640e-01,-5.684428711788985789e-02,4.263321533841762240e-02,6.489722779292474153e-02
7.548486238678016047e-01,4.805861037052366336e-01,3.897859463918053047e-01,3.468088299979193434e-01,3.403965771647762262e-01,2.821691176470616513e-01,1.750344669117671614e-01,4.250919117647058432e-01,-1.629536230712876066e-01,2.439567322142801448e-02,-1.264785388373069752e-01
7.552801559637699613e-01,2.965284113287040002e-01,2.910626030012450349e-01,3.206381933545559004e-01,3.964272308279473966e-01,3.440372242647088963e-01,1.822725183823542816e-01,3.600643382352953226e-01,-2.297456604348085268e-02,-1.492162536844630211e-02,8.763494264008117596e-02
7.539742297221684320e-01,3.942816073048345249e-01,3.666361752843026456e-01,3.769896116705218625e-01,3.402297112212949726e-01,3.440372242647091738e-01,4.026309742647103951e-01,3.173253676470621509e-01,5.139670960242653103e-02,5.234411438772438446e-02,8.905604981802828224e-02
7.529165686062483376e-01,3.115800397417001766e-01,3.895466797501105916e-01,3.912240688956138968e-01,3.918771676002616444e-01,3.998161764705901455e-01,3.110638786764713393e-01,2.933134191176489103e-01,-4.831764405020710224e-02,1.698223077646975887e-01,1.572691943594980157e-01
7.553616521219264079e-01,3.310163638587137469e-01,3.291225818104892564e-01,3.975609812010257316e-01,3.267643133164800928e-01,4.226217830882380566e-01,6.418887867647022905e-01,5.854204963235279946e-01,-1.636641766602588421e-01,-3.879622595796036744e-01,-5.056773041529050161e-01
7.543534850142487036e-01,3.282890153591525029e-01,3.930373577571139587e-01,4.222476995746664019e-01,3.439990279367508563e-01,4.059053308823546979e-01,3.035386029411777931e-01,3.756893382352937683e-01,1.942179809861282677e-02,1.705328613536715235e-02,2.809055188409096404e-01
7.550744278572163459e-01,2.788735403548105451e-01,3.508147149672936060e-01,3.534003774622775929e-01,3.297405991346928911e-01,2.485064338235312420e-01,2.547104779411787367e-01,5.130399816176456351e-01,1.359525866902883962e-01,-1.212678125181667621e-01,-2.297456604348039472e-02
7.556778969697744985e-01,3.263343650226031012e-01,4.261857077800842442e-01,4.569578292041188705e-01,3.296256266890350006e-01,4.326746323529431226e-01,2.602826286764737818e-01,3.332950367647083412e-01,-1.108463598798871269e-01,-5.708113831421551126e-02,-6.537093018557264823e-02
7.538680859454478522e-01,3.333499368153072240e-01,3.603617623792862990e-01,3.590784946850550940e-01,3.627044701812736083e-01,3.918313419117660512e-01,3.193933823529422900e-01,3.308249080882371684e-01,-2.581678039937505137e-02,3.458027466338405020e-02,4.381747132003981776e-02
7.527346930337925901e-01,3.731157161576469372e-01,2.952834578385338249e-01,3.568242281413294692e-01,3.374069733164291596e-01,4.260110294117667173e-01,3.755744485294141843e-01,4.619715073529427340e-01,6.300241822232856281e-02,-7.768719239445134872e-02,5.873909668848679988e-02
7.547365169575634969e-01,3.377719869164511057e-01,3.772141982109491476e-01,3.721097702047157507e-01,3.501137285137400079e-01,3.671875000000025535e-01,4.283088235294134627e-01,4.827090992647073420e-01,-1.643747302492348794e-01,-1.075304431313418158e-01,-6.939740052309083251e-02
7.537243744275405888e-01,2.861877568797220328e-01,3.597517872807421413e-01,2.849562168986616295e-01,3.827360941286158669e-01,2.620059742647088963e-01,3.455882352941189728e-01,3.131893382352963218e-01,1.215046637144909791e-01,1.885335522743367409e-01,-1.894809570596604591e-03
7.534570272745806374e-01,2.701585687517598089e-01,3.413413860813885869e-01,4.076867336512037809e-01,3.853509284638366172e-01,4.632927389705924770e-01,3.578814338235293269e-01,2.733800551470634832e-01,1.409264618131047808e-01,2.193242077965275039e-01,-7.105535889740668357e-04
7.540909083681086589e-01,3.860273214525661301e-01,3.344639250858694179e-01,3.565821138658077927e-01,3.915833460929292742e-01,2.072610294117669116e-01,3.095703125000018319e-01,3.569623161764723940e-01,-2.022709216611611738e-01,-3.623823303765521392e-02,1.695854565683733717e-01
7.523858497226760811e-01,3.137925744328823874e-01,3.106700551636800145e-01,3.390484608574352854e-01,3.661892888606483876e-01,4.019416360294118529e-01,3.623046875000029976e-01,3.704618566176489103e-01,1.669800934088037647e-01,-7.081850770103774451e-02,-1.177150445732984552e-01
7.541121768776725132e-01,3.751250253470954643e-01,3.585767165524391675e-01,3.856910732714066703e-01,3.833533481599433190e-01,3.403607536764722274e-01,4.744370404411776820e-01,2.664292279411792363e-01,3.908044739354989139e-02,1.560849383778746546e-01,8.479272828418765728e-02
7.534985704381225169e-01,3.805319233957309422e-01,3.014693689731237636e-01,3.803923380463449799e-01,3.552749462335518249e-01,3.624195772058849685e-01,4.840877757352943789e-01,2.751034007352972655e-01,2.186136542075544087e-01,1.816648675809247049e-01,-5.944965027746038078e-02
7.538366801088970393e-01,4.190780245141019211e-01,3.456871539831682383e-01,4.366437289449148218e-01,4.220545582281892139e-01,4.346852022058836362e-01,3.333524816176512973e-01,3.246783088235304371e-01,2.629048279202460953e-02,2.602994647606752254e-01,-4.026470337517232267e-02
7.547200189548154414e-01,2.660592228772585832e-01,4.081111449197662999e-01,3.316466646219838332e-01,3.910713692608982495e-01,4.659926470588261482e-01,6.941061580882301740e-01,3.262293198529442328e-01,1.729013733169178779e-01,-1.333472235307186227e-01,-1.087146991129660789e-01
7.522966014909411303e-01,3.866067968561716639e-01,2.428147274604958994e-01,4.111912687584912685e-01,3.325535139621210168e-01,3.821806066176479111e-01,4.983915441176494099e-01,3.590877757352970434e-01,1.058724847570709643e-01,-3.211702222160821019e-01,-5.423892395832014685e-02
7.528519679930814057e-01,3.765855618477259026e-01,3.001400601481868380e-01,3.534499058638425062e-01,4.579845078176197348e-01,3.273207720588270919e-01,4.626608455882363913e-01,2.347196691176503813e-01,4.026470337517259329e-02,-2.832740308041551969e-01,1.544269800036034701e-01
7.539072438555866063e-01,4.170914792696259754e-01,3.598783753639152594e-01,4.383791735779533627e-01,3.495311515127059732e-01,2.332261029411799858e-01,2.566061580882373350e-01,4.720818014705899790e-01,3.505397705603238018e-02,-4.571228089063696098e-02,1.819017187772485611e-01
