loop	timestamp	status	full_rms	one_body_rms	max_relative_error	source_json	commit
110	2026-04-24T23:13:22	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
111	2026-04-24T23:18:40	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
112	2026-04-24T23:24:23	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
113	2026-04-24T23:29:31	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
114	2026-04-24T23:34:14	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
115	2026-04-24T23:40:43	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
116	2026-04-24T23:46:22	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
117	2026-04-24T23:52:41	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
118	2026-04-24T23:58:23	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
119	2026-04-25T00:03:34	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
120	2026-04-25T00:10:16	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
121	2026-04-25T00:15:22	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
122	2026-04-25T00:20:37	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
123	2026-04-25T00:28:04	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
124	2026-04-25T00:33:32	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
125	2026-04-25T00:38:58	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
126	2026-04-25T00:44:28	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
127	2026-04-25T00:50:18	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
128	2026-04-25T00:56:12	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
129	2026-04-25T01:01:04	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
130	2026-04-25T01:06:18	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
131	2026-04-25T01:11:29	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
132	2026-04-25T01:17:18	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
133	2026-04-25T01:22:41	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
134	2026-04-25T01:36:17	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
135	2026-04-25T01:42:48	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
136	2026-04-25T01:47:59	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
137	2026-04-25T01:56:13	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
138	2026-04-25T02:01:16	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
139	2026-04-25T02:07:13	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
140	2026-04-25T02:12:07	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
141	2026-04-25T02:18:13	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
142	2026-04-25T02:22:51	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
143	2026-04-25T02:28:22	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
144	2026-04-25T02:34:27	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
145	2026-04-25T02:39:51	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
146	2026-04-25T02:45:21	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
147	2026-04-25T02:51:17	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
148	2026-04-25T02:56:21	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
149	2026-04-25T03:01:55	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
150	2026-04-25T03:07:17	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
151	2026-04-25T03:12:12	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
152	2026-04-25T03:16:12	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
153	2026-04-25T03:24:59	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
154	2026-04-25T03:29:54	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
155	2026-04-25T03:34:04	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
156	2026-04-25T03:41:34	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
157	2026-04-25T03:48:41	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
158	2026-04-25T03:54:19	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
159	2026-04-25T04:00:10	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
160	2026-04-25T04:06:34	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
161	2026-04-25T04:11:24	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
162	2026-04-25T04:20:45	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
163	2026-04-25T04:25:56	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
164	2026-04-25T04:31:35	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
165	2026-04-25T04:37:07	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
166	2026-04-25T04:45:38	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
167	2026-04-25T04:53:25	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
168	2026-04-25T04:58:29	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
169	2026-04-25T05:04:02	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
170	2026-04-25T05:10:02	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
171	2026-04-25T05:23:34	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
172	2026-04-25T05:29:14	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
173	2026-04-25T05:35:09	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
174	2026-04-25T05:40:59	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
175	2026-04-25T05:46:56	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
176	2026-04-25T05:52:29	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
177	2026-04-25T05:58:16	rejected	0.000654686663	0.000107497486	0.001294817011	/Users/jonBridger/CI3Z2 Main-atomic-autoresearch-2026-04-19/outputs/atomic_lane/autoresearch_current_readout.json	b28f48dc6d476f5d624902762ca07b5160111f9c
