old_path	new_path	ledger_id
docs/PHYSICAL_CONTENT_PAIR_KERNEL_CHANNEL_CENSUS_CYCLE699_NOTE_2026-07-25.md	archive/notes/docs/PHYSICAL_CONTENT_PAIR_KERNEL_CHANNEL_CENSUS_CYCLE699_NOTE_2026-07-25.md	physical_content_pair_kernel_channel_census_cycle699_note_2026-07-25
docs/PHYSICAL_DIRECTION_SET_VS_TRIANGULATION_COVARIANCE_CYCLE695_NOTE_2026-07-25.md	archive/notes/docs/PHYSICAL_DIRECTION_SET_VS_TRIANGULATION_COVARIANCE_CYCLE695_NOTE_2026-07-25.md	physical_direction_set_vs_triangulation_covariance_cycle695_note_2026-07-25
docs/PHYSICAL_HYPERCHARGE_ALPHA_SCALE_FREEDOM_CYCLE692_NOTE_2026-07-25.md	archive/notes/docs/PHYSICAL_HYPERCHARGE_ALPHA_SCALE_FREEDOM_CYCLE692_NOTE_2026-07-25.md	physical_hypercharge_alpha_scale_freedom_cycle692_note_2026-07-25
docs/PHYSICAL_PAIR_KERNEL_MINIMAL_POSITION_EXTENSION_CYCLE698_NOTE_2026-07-25.md	archive/notes/docs/PHYSICAL_PAIR_KERNEL_MINIMAL_POSITION_EXTENSION_CYCLE698_NOTE_2026-07-25.md	physical_pair_kernel_minimal_position_extension_cycle698_note_2026-07-25
docs/PHYSICAL_PROPER_CUBIC_COVARIANCE_CEILING_CYCLE690_NOTE_2026-07-24.md	archive/notes/docs/PHYSICAL_PROPER_CUBIC_COVARIANCE_CEILING_CYCLE690_NOTE_2026-07-24.md	physical_proper_cubic_covariance_ceiling_cycle690_note_2026-07-24
docs/PHYSICAL_RECORD_READOUT_CARRIER_THREE_WAY_SPLIT_CYCLE693_NOTE_2026-07-25.md	archive/notes/docs/PHYSICAL_RECORD_READOUT_CARRIER_THREE_WAY_SPLIT_CYCLE693_NOTE_2026-07-25.md	physical_record_readout_carrier_three_way_split_cycle693_note_2026-07-25
docs/PHYSICS_CRITIC_TRACKER.md	archive/notes/docs/PHYSICS_CRITIC_TRACKER.md	physics_critic_tracker
docs/PHYSICS_QA_TRACKER.md	archive/notes/docs/PHYSICS_QA_TRACKER.md	physics_qa_tracker
docs/PLANCK_MASS_CONVENTIONAL_ANCHOR_META_NOTE_2026-05-27.md	archive/notes/docs/PLANCK_MASS_CONVENTIONAL_ANCHOR_META_NOTE_2026-05-27.md	planck_mass_conventional_anchor_meta_note_2026-05-27
docs/PMNS_SELECTOR_THREE_IDENTITY_SUPPORT_PROPOSAL_README_2026-04-21.md	archive/notes/docs/PMNS_SELECTOR_THREE_IDENTITY_SUPPORT_PROPOSAL_README_2026-04-21.md	pmns_selector_three_identity_support_proposal_readme_2026-04-21
docs/POISSON_FINITE_VOLUME_WINDOW_AND_BIHARMONIC_OFFSET_BOUNDED_THEOREM_NOTE_2026-07-27.md	archive/notes/docs/POISSON_FINITE_VOLUME_WINDOW_AND_BIHARMONIC_OFFSET_BOUNDED_THEOREM_NOTE_2026-07-27.md	poisson_finite_volume_window_and_biharmonic_offset_bounded_theorem_note_2026-07-27
docs/POISSON_SELF_CONSISTENT_BETA_CAVEAT_BOUNDED_DIAGNOSTIC_NOTE_2026-07-26.md	archive/notes/docs/POISSON_SELF_CONSISTENT_BETA_CAVEAT_BOUNDED_DIAGNOSTIC_NOTE_2026-07-26.md	poisson_self_consistent_beta_caveat_bounded_diagnostic_note_2026-07-26
docs/POISSON_SELF_CONSISTENT_WELL_DEPTH_FINITE_VOLUME_BOUNDED_THEOREM_NOTE_2026-07-27.md	archive/notes/docs/POISSON_SELF_CONSISTENT_WELL_DEPTH_FINITE_VOLUME_BOUNDED_THEOREM_NOTE_2026-07-27.md	poisson_self_consistent_well_depth_finite_volume_bounded_theorem_note_2026-07-27
docs/POST_RECORD_DYNAMICS_CAMPAIGN_CLOSEOUT_INDEX_2026-06-06.md	archive/notes/docs/POST_RECORD_DYNAMICS_CAMPAIGN_CLOSEOUT_INDEX_2026-06-06.md	post_record_dynamics_campaign_closeout_index_2026-06-06
docs/POVM_OBSERVATION_COMPARATOR_EXACT_ARITHMETIC_BOUNDED_THEOREM_NOTE_2026-07-30.md	archive/notes/docs/POVM_OBSERVATION_COMPARATOR_EXACT_ARITHMETIC_BOUNDED_THEOREM_NOTE_2026-07-30.md	povm_observation_comparator_exact_arithmetic_bounded_theorem_note_2026-07-30
docs/POVM_OBSERVATION_COMPARATOR_INPUT_CONVENTION_META_NOTE_2026-07-30.md	archive/notes/docs/POVM_OBSERVATION_COMPARATOR_INPUT_CONVENTION_META_NOTE_2026-07-30.md	povm_observation_comparator_input_convention_meta_note_2026-07-30
docs/PRESENTATION_GAUGE_AXIS_SIGN_FLIP_INVARIANTS_TWIN_DETECTOR_GAUGE_SECTION_ORIENTATION_BIT_BOUNDED_THEOREM_NOTE_2026-07-04.md	archive/notes/docs/PRESENTATION_GAUGE_AXIS_SIGN_FLIP_INVARIANTS_TWIN_DETECTOR_GAUGE_SECTION_ORIENTATION_BIT_BOUNDED_THEOREM_NOTE_2026-07-04.md	presentation_gauge_axis_sign_flip_invariants_twin_detector_gauge_section_orientation_bit_bounded_theorem_note_2026-07-04
docs/PRIMITIVE_RETIREMENT_REVIEW_AFTER_FOUR_AXIOM_RESET_NOTE_2026-07-05.md	archive/notes/docs/PRIMITIVE_RETIREMENT_REVIEW_AFTER_FOUR_AXIOM_RESET_NOTE_2026-07-05.md	primitive_retirement_review_after_four_axiom_reset_note_2026-07-05
docs/PROPER_CUBIC_FINITE_SUPPORT_LINEAR_KERNEL_CLASSIFICATION_BOUNDED_THEOREM_NOTE_2026-07-25.md	archive/notes/docs/PROPER_CUBIC_FINITE_SUPPORT_LINEAR_KERNEL_CLASSIFICATION_BOUNDED_THEOREM_NOTE_2026-07-25.md	proper_cubic_finite_support_linear_kernel_classification_bounded_theorem_note_2026-07-25
docs/PROPER_CUBIC_LOCAL_ADMISSION_RELATIONS_CONDITIONAL_PORT_FINITE_GRADE_BLOCK_BOUNDED_THEOREM_NOTE_2026-07-23.md	archive/notes/docs/PROPER_CUBIC_LOCAL_ADMISSION_RELATIONS_CONDITIONAL_PORT_FINITE_GRADE_BLOCK_BOUNDED_THEOREM_NOTE_2026-07-23.md	proper_cubic_local_admission_relations_conditional_port_finite_grade_block_bounded_theorem_note_2026-07-23
docs/PROPER_CUBIC_SCALAR_EVEN_ANTIPODAL_TRANSITION_LEMMA_NOTE_2026-07-23.md	archive/notes/docs/PROPER_CUBIC_SCALAR_EVEN_ANTIPODAL_TRANSITION_LEMMA_NOTE_2026-07-23.md	proper_cubic_scalar_even_antipodal_transition_lemma_note_2026-07-23
docs/QUALIFICATION_UNFIXED_CHOICE_CLARIFICATION_CERTIFICATION_NOTE_2026-07-04.md	archive/notes/docs/QUALIFICATION_UNFIXED_CHOICE_CLARIFICATION_CERTIFICATION_NOTE_2026-07-04.md	qualification_unfixed_choice_clarification_certification_note_2026-07-04
docs/QUARK_C3_ORIENTED_WARD_SPLITTER_ALGEBRAIC_CORE_SPLIT_NOTE_2026-06-18.md	archive/notes/docs/QUARK_C3_ORIENTED_WARD_SPLITTER_ALGEBRAIC_CORE_SPLIT_NOTE_2026-06-18.md	quark_c3_oriented_ward_splitter_algebraic_core_split_note_2026-06-18
docs/QUARK_C3_ORIENTED_WARD_SPLITTER_SUPPORT_NOTE_HASH_DRIFT_HYGIENE_COMPANION_NOTE_2026-06-04.md	archive/notes/docs/QUARK_C3_ORIENTED_WARD_SPLITTER_SUPPORT_NOTE_HASH_DRIFT_HYGIENE_COMPANION_NOTE_2026-06-04.md	quark_c3_oriented_ward_splitter_support_note_hash_drift_hygiene_companion_note_2026-06-04
docs/QUARK_ROUTE2_CHANNEL_DETERMINANT_QUOTIENT_GATE_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_CHANNEL_DETERMINANT_QUOTIENT_GATE_NOTE_2026-06-21.md	quark_route2_channel_determinant_quotient_gate_note_2026-06-21
docs/QUARK_ROUTE2_CHANNEL_METRIC_SCHUR_FREE_PARAMETER_NO_GO_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_CHANNEL_METRIC_SCHUR_FREE_PARAMETER_NO_GO_NOTE_2026-06-21.md	quark_route2_channel_metric_schur_free_parameter_no_go_note_2026-06-21
docs/QUARK_ROUTE2_COEFFICIENT_SELECTION_BOUNDARY_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_COEFFICIENT_SELECTION_BOUNDARY_NOTE_2026-06-21.md	quark_route2_coefficient_selection_boundary_note_2026-06-21
docs/QUARK_ROUTE2_COLOR_COMPLEMENT_SEVEN_EIGHTHS_BRIDGE_NO_GO_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_COLOR_COMPLEMENT_SEVEN_EIGHTHS_BRIDGE_NO_GO_NOTE_2026-06-21.md	quark_route2_color_complement_seven_eighths_bridge_no_go_note_2026-06-21
docs/QUARK_ROUTE2_COLOR_COVARIANCE_BRIDGE_EQUIVALENCE_SUPPORT_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_COLOR_COVARIANCE_BRIDGE_EQUIVALENCE_SUPPORT_NOTE_2026-06-21.md	quark_route2_color_covariance_bridge_equivalence_support_note_2026-06-21
docs/QUARK_ROUTE2_COLOR_RAY_ADJOINT_LINE_SELECTOR_BOUNDARY_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_COLOR_RAY_ADJOINT_LINE_SELECTOR_BOUNDARY_NOTE_2026-06-21.md	quark_route2_color_ray_adjoint_line_selector_boundary_note_2026-06-21
docs/QUARK_ROUTE2_CURRENT_DUALIZATION_GATE_NO_GO_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_CURRENT_DUALIZATION_GATE_NO_GO_NOTE_2026-06-21.md	quark_route2_current_dualization_gate_no_go_note_2026-06-21
docs/QUARK_ROUTE2_DENSITY_SQUARE_PRIMITIVE_GAP_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_DENSITY_SQUARE_PRIMITIVE_GAP_NOTE_2026-06-21.md	quark_route2_density_square_primitive_gap_note_2026-06-21
docs/QUARK_ROUTE2_DOUBLE_LOCAL_PROJECTOR_FACTOR_DEGREE_NO_GO_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_DOUBLE_LOCAL_PROJECTOR_FACTOR_DEGREE_NO_GO_NOTE_2026-06-21.md	quark_route2_double_local_projector_factor_degree_no_go_note_2026-06-21
docs/QUARK_ROUTE2_DUAL_COMPLIANCE_BRIDGE_CONDITIONAL_SUPPORT_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_DUAL_COMPLIANCE_BRIDGE_CONDITIONAL_SUPPORT_NOTE_2026-06-21.md	quark_route2_dual_compliance_bridge_conditional_support_note_2026-06-21
docs/QUARK_ROUTE2_DUAL_COMPLIANCE_CURRENT_PRIMITIVE_GATE_NO_GO_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_DUAL_COMPLIANCE_CURRENT_PRIMITIVE_GATE_NO_GO_NOTE_2026-06-21.md	quark_route2_dual_compliance_current_primitive_gate_no_go_note_2026-06-21
docs/QUARK_ROUTE2_ELL_E_STRUCTURAL_NARROWING_BOUNDED_NOTE_2026-06-12.md	archive/notes/docs/QUARK_ROUTE2_ELL_E_STRUCTURAL_NARROWING_BOUNDED_NOTE_2026-06-12.md	quark_route2_ell_e_structural_narrowing_bounded_note_2026-06-12
docs/QUARK_ROUTE2_ENDPOINT_T_BALANCE_FD_PROVENANCE_AND_STEP_STABILITY_BOUNDED_NOTE_2026-06-11.md	archive/notes/docs/QUARK_ROUTE2_ENDPOINT_T_BALANCE_FD_PROVENANCE_AND_STEP_STABILITY_BOUNDED_NOTE_2026-06-11.md	quark_route2_endpoint_t_balance_fd_provenance_and_step_stability_bounded_note_2026-06-11
docs/QUARK_ROUTE2_E_CENTER_CURRENT_SOURCE_BANK_NO_GO_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_E_CENTER_CURRENT_SOURCE_BANK_NO_GO_NOTE_2026-06-21.md	quark_route2_e_center_current_source_bank_no_go_note_2026-06-21
docs/QUARK_ROUTE2_E_CENTER_EXCESS_SEVEN_EIGHTHS_IMPORT_BOUNDARY_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_E_CENTER_EXCESS_SEVEN_EIGHTHS_IMPORT_BOUNDARY_NOTE_2026-06-21.md	quark_route2_e_center_excess_seven_eighths_import_boundary_note_2026-06-21
docs/QUARK_ROUTE2_E_CENTER_FINGERPRINT_EXACT_SUPPORT_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_E_CENTER_FINGERPRINT_EXACT_SUPPORT_NOTE_2026-06-21.md	quark_route2_e_center_fingerprint_exact_support_note_2026-06-21
docs/QUARK_ROUTE2_E_CENTER_FINITE_SIZE_BRIDGE_ADMISSIBILITY_GATE_NO_GO_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_E_CENTER_FINITE_SIZE_BRIDGE_ADMISSIBILITY_GATE_NO_GO_NOTE_2026-06-21.md	quark_route2_e_center_finite_size_bridge_admissibility_gate_no_go_note_2026-06-21
docs/QUARK_ROUTE2_E_CENTER_INVERSE_SQUARE_SOURCE_LAW_FIREWALL_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_E_CENTER_INVERSE_SQUARE_SOURCE_LAW_FIREWALL_NOTE_2026-06-21.md	quark_route2_e_center_inverse_square_source_law_firewall_note_2026-06-21
docs/QUARK_ROUTE2_E_CENTER_LIFT_DERIVATION_ATTEMPT_BOUNDED_NOTE_2026-06-12.md	archive/notes/docs/QUARK_ROUTE2_E_CENTER_LIFT_DERIVATION_ATTEMPT_BOUNDED_NOTE_2026-06-12.md	quark_route2_e_center_lift_derivation_attempt_bounded_note_2026-06-12
docs/QUARK_ROUTE2_E_CENTER_LIFT_MEASURED_CALIBRATION_NARROW_THEOREM_NOTE_2026-06-10.md	archive/notes/docs/QUARK_ROUTE2_E_CENTER_LIFT_MEASURED_CALIBRATION_NARROW_THEOREM_NOTE_2026-06-10.md	quark_route2_e_center_lift_measured_calibration_narrow_theorem_note_2026-06-10
docs/QUARK_ROUTE2_E_CENTER_SELECTOR_FANOUT_NO_GO_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_E_CENTER_SELECTOR_FANOUT_NO_GO_NOTE_2026-06-21.md	quark_route2_e_center_selector_fanout_no_go_note_2026-06-21
docs/QUARK_ROUTE2_E_CENTER_SINGLE_BOX_LIMIT_UNDERDETERMINATION_NO_GO_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_E_CENTER_SINGLE_BOX_LIMIT_UNDERDETERMINATION_NO_GO_NOTE_2026-06-21.md	quark_route2_e_center_single_box_limit_underdetermination_no_go_note_2026-06-21
docs/QUARK_ROUTE2_E_CHANNEL_SOURCE_READOUT_CONSTRUCTION_BOUNDED_NOTE_2026-06-12.md	archive/notes/docs/QUARK_ROUTE2_E_CHANNEL_SOURCE_READOUT_CONSTRUCTION_BOUNDED_NOTE_2026-06-12.md	quark_route2_e_channel_source_readout_construction_bounded_note_2026-06-12
docs/QUARK_ROUTE2_FINITE_FRAME_DUAL_LEG_COUNT_BOUNDARY_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_FINITE_FRAME_DUAL_LEG_COUNT_BOUNDARY_NOTE_2026-06-21.md	quark_route2_finite_frame_dual_leg_count_boundary_note_2026-06-21
docs/QUARK_ROUTE2_FIXED_CARRIER_SELECTOR_EQUATION_BOUNDARY_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_FIXED_CARRIER_SELECTOR_EQUATION_BOUNDARY_NOTE_2026-06-21.md	quark_route2_fixed_carrier_selector_equation_boundary_note_2026-06-21
docs/QUARK_ROUTE2_GRAPH_FIRST_SU3_SPATIAL_COLOR_BRIDGE_GATE_NO_GO_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_GRAPH_FIRST_SU3_SPATIAL_COLOR_BRIDGE_GATE_NO_GO_NOTE_2026-06-21.md	quark_route2_graph_first_su3_spatial_color_bridge_gate_no_go_note_2026-06-21
docs/QUARK_ROUTE2_GRAPH_FIRST_SU3_SPATIAL_COLOR_FUNCTOR_FIREWALL_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_GRAPH_FIRST_SU3_SPATIAL_COLOR_FUNCTOR_FIREWALL_NOTE_2026-06-21.md	quark_route2_graph_first_su3_spatial_color_functor_firewall_note_2026-06-21
docs/QUARK_ROUTE2_GRAVITY_METRIC_RHOE_VALUE_PACKET_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_GRAVITY_METRIC_RHOE_VALUE_PACKET_NOTE_2026-06-21.md	quark_route2_gravity_metric_rhoe_value_packet_note_2026-06-21
docs/QUARK_ROUTE2_HESSIAN_E_CENTER_BRIDGE_GATE_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_HESSIAN_E_CENTER_BRIDGE_GATE_NOTE_2026-06-21.md	quark_route2_hessian_e_center_bridge_gate_note_2026-06-21
docs/QUARK_ROUTE2_INDEPENDENT_ET_CHANNEL_SELECTOR_FIREWALL_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_INDEPENDENT_ET_CHANNEL_SELECTOR_FIREWALL_NOTE_2026-06-21.md	quark_route2_independent_et_channel_selector_firewall_note_2026-06-21
docs/QUARK_ROUTE2_INVERSE_SQUARE_CENTER_LIFT_BOUNDARY_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_INVERSE_SQUARE_CENTER_LIFT_BOUNDARY_NOTE_2026-06-21.md	quark_route2_inverse_square_center_lift_boundary_note_2026-06-21
docs/QUARK_ROUTE2_INVERSE_SQUARE_CHANNEL_LAW_GATE_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_INVERSE_SQUARE_CHANNEL_LAW_GATE_NOTE_2026-06-21.md	quark_route2_inverse_square_channel_law_gate_note_2026-06-21
docs/QUARK_ROUTE2_INVERSE_SQUARE_COEFFICIENT_LAW_GATE_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_INVERSE_SQUARE_COEFFICIENT_LAW_GATE_NOTE_2026-06-21.md	quark_route2_inverse_square_coefficient_law_gate_note_2026-06-21
docs/QUARK_ROUTE2_INVERSE_SQUARE_COVARIANCE_PRIMITIVE_CANDIDATE_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_INVERSE_SQUARE_COVARIANCE_PRIMITIVE_CANDIDATE_NOTE_2026-06-21.md	quark_route2_inverse_square_covariance_primitive_candidate_note_2026-06-21
docs/QUARK_ROUTE2_KR_GRAM_NONSEPARABLE_DEGREE2_NO_GO_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_KR_GRAM_NONSEPARABLE_DEGREE2_NO_GO_NOTE_2026-06-21.md	quark_route2_kr_gram_nonseparable_degree2_no_go_note_2026-06-21
docs/QUARK_ROUTE2_LIFT_COORDINATE_SELECTOR_GATE_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_LIFT_COORDINATE_SELECTOR_GATE_NOTE_2026-06-21.md	quark_route2_lift_coordinate_selector_gate_note_2026-06-21
docs/QUARK_ROUTE2_LOG_BARRIER_RECORD_PRIMITIVE_GATE_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_LOG_BARRIER_RECORD_PRIMITIVE_GATE_NOTE_2026-06-21.md	quark_route2_log_barrier_record_primitive_gate_note_2026-06-21
docs/QUARK_ROUTE2_MAGNITUDE_SOURCE_E_CENTER_SHEAR_NO_GO_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_MAGNITUDE_SOURCE_E_CENTER_SHEAR_NO_GO_NOTE_2026-06-21.md	quark_route2_magnitude_source_e_center_shear_no_go_note_2026-06-21
docs/QUARK_ROUTE2_MEASURED_CALIBRATION_RESCUE_TRANSFORM_FIREWALL_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_MEASURED_CALIBRATION_RESCUE_TRANSFORM_FIREWALL_NOTE_2026-06-21.md	quark_route2_measured_calibration_rescue_transform_firewall_note_2026-06-21
docs/QUARK_ROUTE2_METRIC_SELECTOR_RATIO_BOUNDARY_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_METRIC_SELECTOR_RATIO_BOUNDARY_NOTE_2026-06-21.md	quark_route2_metric_selector_ratio_boundary_note_2026-06-21
docs/QUARK_ROUTE2_NONBLIND_E_CENTER_LIFT_SELECTOR_EQUIVALENCE_EXACT_SUPPORT_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_NONBLIND_E_CENTER_LIFT_SELECTOR_EQUIVALENCE_EXACT_SUPPORT_NOTE_2026-06-21.md	quark_route2_nonblind_e_center_lift_selector_equivalence_exact_support_note_2026-06-21
docs/QUARK_ROUTE2_NONBLIND_SOURCE_READOUT_PRIMITIVE_GATE_NO_GO_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_NONBLIND_SOURCE_READOUT_PRIMITIVE_GATE_NO_GO_NOTE_2026-06-21.md	quark_route2_nonblind_source_readout_primitive_gate_no_go_note_2026-06-21
docs/QUARK_ROUTE2_NONLINEAR_E_CENTER_READOUT_PRIMITIVE_BOUNDARY_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_NONLINEAR_E_CENTER_READOUT_PRIMITIVE_BOUNDARY_NOTE_2026-06-21.md	quark_route2_nonlinear_e_center_readout_primitive_boundary_note_2026-06-21
docs/QUARK_ROUTE2_NONLINEAR_E_CENTER_TENSOR_OBSERVABLE_GATE_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_NONLINEAR_E_CENTER_TENSOR_OBSERVABLE_GATE_NOTE_2026-06-21.md	quark_route2_nonlinear_e_center_tensor_observable_gate_note_2026-06-21
docs/QUARK_ROUTE2_NONLINEAR_LOG_CURVATURE_READOUT_CANDIDATE_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_NONLINEAR_LOG_CURVATURE_READOUT_CANDIDATE_NOTE_2026-06-21.md	quark_route2_nonlinear_log_curvature_readout_candidate_note_2026-06-21
docs/QUARK_ROUTE2_NONLINEAR_TENSOR_OBSERVABLE_CLASS_NO_GO_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_NONLINEAR_TENSOR_OBSERVABLE_CLASS_NO_GO_NOTE_2026-06-21.md	quark_route2_nonlinear_tensor_observable_class_no_go_note_2026-06-21
docs/QUARK_ROUTE2_NONSEPARABLE_QUADRATIC_EQUIVARIANT_PRIMITIVE_NO_GO_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_NONSEPARABLE_QUADRATIC_EQUIVARIANT_PRIMITIVE_NO_GO_NOTE_2026-06-21.md	quark_route2_nonseparable_quadratic_equivariant_primitive_no_go_note_2026-06-21
docs/QUARK_ROUTE2_NON_COLOR_E_CENTER_SOURCE_PRIMITIVE_FIREWALL_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_NON_COLOR_E_CENTER_SOURCE_PRIMITIVE_FIREWALL_NOTE_2026-06-21.md	quark_route2_non_color_e_center_source_primitive_firewall_note_2026-06-21
docs/QUARK_ROUTE2_NORMALIZED_QUOTIENT_SELECTOR_TRICHOTOMY_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_NORMALIZED_QUOTIENT_SELECTOR_TRICHOTOMY_NOTE_2026-06-21.md	quark_route2_normalized_quotient_selector_trichotomy_note_2026-06-21
docs/QUARK_ROUTE2_ONE_POLE_CHANNEL_VOLUME_NO_GO_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_ONE_POLE_CHANNEL_VOLUME_NO_GO_NOTE_2026-06-21.md	quark_route2_one_pole_channel_volume_no_go_note_2026-06-21
docs/QUARK_ROUTE2_POLYNOMIAL_CARRIER_DENSITY_NORMALIZATION_NO_GO_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_POLYNOMIAL_CARRIER_DENSITY_NORMALIZATION_NO_GO_NOTE_2026-06-21.md	quark_route2_polynomial_carrier_density_normalization_no_go_note_2026-06-21
docs/QUARK_ROUTE2_POSITIVE_DIAGONAL_E_CENTER_SELECTOR_NO_GO_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_POSITIVE_DIAGONAL_E_CENTER_SELECTOR_NO_GO_NOTE_2026-06-21.md	quark_route2_positive_diagonal_e_center_selector_no_go_note_2026-06-21
docs/QUARK_ROUTE2_POSITIVE_SOURCE_FUNCTIONAL_CONE_NO_GO_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_POSITIVE_SOURCE_FUNCTIONAL_CONE_NO_GO_NOTE_2026-06-21.md	quark_route2_positive_source_functional_cone_no_go_note_2026-06-21
docs/QUARK_ROUTE2_QE_BOX_PATH_INTERPOLATION_FAMILY_NO_GO_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_QE_BOX_PATH_INTERPOLATION_FAMILY_NO_GO_NOTE_2026-06-21.md	quark_route2_qe_box_path_interpolation_family_no_go_note_2026-06-21
docs/QUARK_ROUTE2_QE_BOX_SIZE_SCAN_CLOSES_BULK_LIMIT_HATCH_NARROW_THEOREM_NOTE_2026-06-10.md	archive/notes/docs/QUARK_ROUTE2_QE_BOX_SIZE_SCAN_CLOSES_BULK_LIMIT_HATCH_NARROW_THEOREM_NOTE_2026-06-10.md	quark_route2_qe_box_size_scan_closes_bulk_limit_hatch_narrow_theorem_note_2026-06-10
docs/QUARK_ROUTE2_QE_BULK_LIMIT_CONSUMER_BOUNDARY_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_QE_BULK_LIMIT_CONSUMER_BOUNDARY_NOTE_2026-06-21.md	quark_route2_qe_bulk_limit_consumer_boundary_note_2026-06-21
docs/QUARK_ROUTE2_QE_KAPPA_SQUARED_COVARIANCE_SHARPER_NO_GO_NARROW_NOTE_2026-06-10.md	archive/notes/docs/QUARK_ROUTE2_QE_KAPPA_SQUARED_COVARIANCE_SHARPER_NO_GO_NARROW_NOTE_2026-06-10.md	quark_route2_qe_kappa_squared_covariance_sharper_no_go_narrow_note_2026-06-10
docs/QUARK_ROUTE2_RCONN_CENTER_RATIO_BRIDGE_OBSTRUCTION_NOTE_2026-04-28.md	archive/notes/docs/QUARK_ROUTE2_RCONN_CENTER_RATIO_BRIDGE_OBSTRUCTION_NOTE_2026-04-28.md	quark_route2_rconn_center_ratio_bridge_obstruction_note_2026-04-28
docs/QUARK_ROUTE2_RCONN_MAGNITUDE_SIGN_SPLIT_EXACT_SUPPORT_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_RCONN_MAGNITUDE_SIGN_SPLIT_EXACT_SUPPORT_NOTE_2026-06-21.md	quark_route2_rconn_magnitude_sign_split_exact_support_note_2026-06-21
docs/QUARK_ROUTE2_RCONN_SIGNED_CENTER_BRIDGE_SELECTOR_FIREWALL_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_RCONN_SIGNED_CENTER_BRIDGE_SELECTOR_FIREWALL_NOTE_2026-06-21.md	quark_route2_rconn_signed_center_bridge_selector_firewall_note_2026-06-21
docs/QUARK_ROUTE2_RCONN_TWO_GATE_SOURCE_BRIDGE_FACTORIZATION_NOTE_2026-06-21.md	archive/notes/docs/QUARK_ROUTE2_RCONN_TWO_GATE_SOURCE_BRIDGE_FACTORIZATION_NOTE_2026-06-21.md	quark_route2_rconn_two_gate_source_bridge_factorization_note_2026-06-21
