rho,S_x1,S_x2,S_xy1,S_xy2,Fx2_per_V,Fy2_per_V,Fz2_per_V,Fx_per_sqrtV,Fy_per_sqrtV,Fz_per_sqrtV
7.534830000000015682e-01,3.963993808805154062e-01,3.588079302849707664e-01,3.742982581286150578e-01,3.726647833838249713e-01,5.105859375000061373e-01,2.779687499999997091e-01,4.397265625000065792e-01,-1.396484374999987788e-01,2.425781249999999223e-01,-1.111328124999997752e-01
7.546795624999987906e-01,3.288233518581575865e-01,3.922071162404339728e-01,3.816847215946613803e-01,3.180464223463653761e-01,2.919921875000009437e-01,2.751171874999989719e-01,2.371484374999981715e-01,-7.597656250000048295e-02,-7.324218749999995837e-02,-1.060546874999995920e-01
7.532990624999971185e-01,3.515205902079379108e-01,3.966879562632918410e-01,3.290385328172121815e-01,3.803686686440658216e-01,4.703906250000041700e-01,4.443750000000035727e-01,2.582421874999984435e-01,-3.281249999999975575e-01,1.414062500000009270e-01,6.816406250000016376e-02
7.537554375000001805e-01,2.797765414181145327e-01,4.172309823476709756e-01,3.821539823391092439e-01,3.613724057128452349e-01,4.315625000000055667e-01,3.411328125000007705e-01,2.632031249999986500e-01,7.031249999999666239e-03,5.449218750000043437e-02,9.648437499999987232e-02
7.540434374999975820e-01,4.317377744142253948e-01,3.776649478328394371e-01,4.160577726800514520e-01,3.944675446899364446e-01,3.691796875000030176e-01,4.945312500000008105e-01,3.279687500000015299e-01,1.986328124999997280e-01,-2.007812499999997169e-01,-4.335937499999978351e-02
7.536016874999960091e-01,3.246954680440281571e-01,4.730522438010286712e-01,4.139085211107203510e-01,3.749874754768646734e-01,4.234765624999997646e-01,4.505468750000085620e-01,3.265625000000016431e-01,-1.621093750000024425e-02,-8.437499999999939493e-02,-2.011718750000007494e-01
7.540442500000008597e-01,3.666182566720633806e-01,2.900483410978583199e-01,3.422848604162290198e-01,3.432604127933858162e-01,2.016796874999983447e-01,3.821093750000023048e-01,2.147265624999977751e-01,-4.238281250000001249e-02,1.546874999999994227e-01,-1.439453125000003941e-01
7.536368124999943685e-01,4.003463139213321309e-01,3.547516510080164220e-01,4.864918661777611897e-01,3.105654009702841778e-01,3.658203125000039080e-01,3.878125000000028910e-01,3.619531249999991540e-01,-1.123046875000006939e-01,-6.796874999999986955e-02,2.820312499999974576e-01
7.540197500000029862e-01,3.624710164481066976e-01,3.638632402172843894e-01,3.685953192410084678e-01,3.859583556866946763e-01,3.031640624999993872e-01,3.951953125000033373e-01,2.547656249999998845e-01,2.753906249999992298e-02,8.808593750000018319e-02,3.515625000000266800e-03
7.541633125000000160e-01,2.918337327621437494e-01,3.941049779646079720e-01,3.495444920325259108e-01,3.501901080644285735e-01,3.698046875000013389e-01,3.629296875000039280e-01,5.011328125000008571e-01,-2.478515624999997891e-01,-1.152343750000025570e-02,-3.808593750000008327e-02
7.533868749999990122e-01,4.560277847246255734e-01,3.945284471621126055e-01,4.288530131493396569e-01,3.446552529283278266e-01,3.969531249999996847e-01,4.979687500000016809e-01,2.763281249999977041e-01,-4.257812499999963363e-02,-8.828125000000042188e-02,3.164062500000014433e-02
7.543676250000024286e-01,3.858307212942950204e-01,3.159272091155315709e-01,3.479536459309487406e-01,3.136877243538222504e-01,5.242187500000040634e-01,3.539453125000012190e-01,4.337109375000048339e-01,-7.617187500000072164e-02,7.988281249999985845e-02,4.355468749999943934e-02
7.528692500000006005e-01,3.340791520868218734e-01,3.039935413679597520e-01,5.318290907555942582e-01,3.477161263569860106e-01,4.637109375000010858e-01,3.857031250000098610e-01,3.289453125000070255e-01,-2.185546875000002887e-01,1.320312500000006273e-01,9.667968750000027756e-02
7.541703125000019936e-01,3.948663311841162926e-01,4.203950167011914485e-01,2.525429219137209635e-01,3.133929955829887759e-01,3.237109374999997957e-01,4.263671875000071276e-01,4.031640625000034728e-01,-1.345703125000011491e-01,-4.199218750000020817e-02,1.367187500000024850e-03
7.535640625000010751e-01,3.713137589974985220e-01,3.508758274901828123e-01,3.215414114752539465e-01,4.249296920923844589e-01,2.453124999999982403e-01,4.794531250000011458e-01,2.598828124999997824e-01,-3.320312499999975020e-02,1.250000000000001110e-01,6.621093749999991396e-02
7.535303749999989753e-01,3.711644370327856768e-01,4.375105841501963910e-01,3.845346840851125436e-01,3.191754508493677700e-01,4.538281250000051892e-01,4.010937500000004152e-01,4.221093750000051159e-01,-6.484375000000076883e-02,2.343750000000094369e-02,-8.203124999999945877e-02
7.539985624999996361e-01,3.802957796111342548e-01,4.085482301347952983e-01,3.457697134779568193e-01,3.175290972212133078e-01,3.058984374999987876e-01,3.496484375000051825e-01,2.895703125000009259e-01,-3.730468750000024564e-02,9.707031250000079659e-02,3.144531250000013461e-02
7.531536874999986697e-01,4.842023778920297450e-01,3.338285201522373513e-01,3.331473282233342603e-01,3.875458949554307364e-01,3.580078125000055733e-01,5.053906250000028688e-01,2.992968750000035150e-01,-5.332031249999950873e-02,-9.843750000000034417e-02,-1.093750000000007355e-01
7.559003750000029553e-01,3.150203426518546346e-01,2.721314848848481183e-01,3.546545439594380178e-01,3.757289607527460884e-01,4.029687499999977107e-01,4.432031250000051381e-01,3.187500000000029199e-01,1.199218749999995809e-01,-3.742187500000000444e-01,-2.874999999999989231e-01
7.544865624999981257e-01,4.108984271525452092e-01,3.558659393337068599e-01,3.823277280186486160e-01,3.489868950291797334e-01,4.967968750000029132e-01,4.034765625000049649e-01,3.614062500000032041e-01,1.984374999999999611e-01,4.589843749999979877e-02,-9.492187499999971134e-02
