rho,S_x1,S_x2,S_xy1,S_xy2,Fx2_per_V,Fy2_per_V,Fz2_per_V,Fx_per_sqrtV,Fy_per_sqrtV,Fz_per_sqrtV
7.539750248066369176e-01,3.887787294672528371e-01,3.646385781157317485e-01,4.654260093818276545e-01,3.801405201056330396e-01,2.211052389705892018e-01,3.497817095588248715e-01,3.053768382352948785e-01,-1.584534503411199613e-01,1.295576043895249885e-01,1.103726574872378602e-01
7.543252595155699458e-01,3.394241664479962783e-01,4.113406122348045035e-01,3.400303051502757690e-01,3.737817813251490540e-01,3.507008272058836362e-01,3.162913602941198610e-01,4.089499080882348370e-01,9.734584168938757720e-02,2.984325073689324259e-02,1.537164264146295700e-01
7.543405648916136075e-01,4.136879818986141655e-01,3.974536273238938322e-01,3.918563060870108306e-01,4.114797837461730556e-01,2.457490808823542261e-01,2.740119485294136292e-01,2.599379595588261482e-01,2.231138269377209160e-01,9.331937135187007293e-02,-3.908044739354885749e-02
7.533975947104620818e-01,2.917782055408019715e-01,3.630435003658472048e-01,3.338640436709913173e-01,3.918210142319338840e-01,2.964728860294133517e-01,3.295036764705880916e-01,2.412683823529427340e-01,-2.818529236262062518e-02,-8.479272828418664421e-02,1.605851111080414673e-01
7.533618159093274924e-01,2.849892414726899470e-01,3.556947813965716798e-01,3.605056851632041370e-01,3.549650182743783189e-01,4.191750919117643304e-01,3.278377757352962663e-01,3.538028492647077861e-01,1.755067364764858473e-01,-9.734584168938761883e-02,-4.973875122815827818e-03
7.560605313708532726e-01,3.176986850949468089e-01,4.483386336446547604e-01,4.157494485731442202e-01,3.419969011595175301e-01,3.164062500000008327e-01,3.398437500000017208e-01,3.892463235294147395e-01,-1.316892651564465500e-01,-1.847439331331436965e-02,4.973875122815472200e-02
7.541058162019150801e-01,3.132162092417145605e-01,3.949388270077897056e-01,3.101642980410566075e-01,4.158703217356622961e-01,3.516773897058840803e-01,3.455882352941185842e-01,4.672564338235304371e-01,-5.305466797669776413e-02,-5.968650147378530557e-02,1.283733484079015996e-01
7.525335366629377631e-01,3.048052097233596713e-01,3.311041264250415006e-01,3.487910734747612373e-01,3.920782303207638320e-01,1.882467830882372239e-01,2.672334558823560857e-01,2.683249080882366133e-01,-7.816089478709840888e-03,4.215951294576857078e-02,1.965864929493713747e-02
7.519177437410962117e-01,3.473678111370188115e-01,3.144848083036120290e-01,3.727315052572635068e-01,3.667155582945922920e-01,4.065946691176482441e-01,3.992991727941205271e-01,3.882697610294145174e-01,1.061093359533951813e-01,1.148728302174035765e-01,-6.181816224070596499e-02
7.569068987889261413e-01,3.279079230122257105e-01,4.600042896354724076e-01,4.301421562597510517e-01,3.450685353697267588e-01,5.094784007352952671e-01,2.778033088235320469e-01,5.456686580882361692e-01,4.287006653474274148e-02,1.847439331331444390e-01,-1.101358062909129493e-01
7.529350543201740464e-01,3.839180305315772479e-01,3.623024396017762161e-01,3.523909522213135581e-01,3.504954345767525847e-01,3.231847426470618734e-01,3.450137867647086187e-01,3.394990808823547535e-01,1.392685034388315146e-01,-1.724276709242684724e-01,1.946916833787753487e-01
7.518418131742343746e-01,3.394827279025121602e-01,4.223479550213977141e-01,2.997116468159138347e-01,3.230383141503754274e-01,3.227251838235299375e-01,3.249080882352946564e-01,3.491498161764712838e-01,-1.397422058314806703e-01,8.005570435769572557e-02,-8.952975221067722977e-02
7.547337341619182460e-01,3.393059624030297927e-01,4.092612050869339213e-01,3.556827404416852412e-01,3.646755146419884963e-01,3.487477022058853571e-01,3.559857536764728381e-01,2.798138786764742258e-01,-1.305050091748225505e-01,1.219783661071399267e-01,1.444792297579726090e-02
7.549941243257677348e-01,3.493504417701395193e-01,4.161222238863102607e-01,3.259448421287383102e-01,3.549610819579679388e-01,3.572495404411795139e-01,3.735064338235302150e-01,3.027343750000016653e-01,-2.598257623680251815e-01,1.269522412299558811e-01,1.136885742357809925e-01
7.527329040937343896e-01,4.152204858307747548e-01,3.474501918983300963e-01,3.722329090880693858e-01,4.229370459949934324e-01,4.282513786764709507e-01,2.702780330882380011e-01,2.834903492647083967e-01,-9.639843690409001520e-02,1.186624493585965723e-01,2.107975647288429927e-02
7.540211397058843579e-01,2.793025265468941365e-01,3.428391213087030320e-01,3.737995891445236585e-01,3.630679669557549394e-01,4.170496323529436777e-01,3.773552389705890353e-01,3.343864889705883137e-01,1.686380517830761150e-01,1.018460144195580501e-02,1.350051819049908133e-02
7.543852883930379782e-01,4.242768972739252020e-01,4.624419077045108240e-01,3.681436561682602804e-01,3.142659455112587485e-01,2.961856617647077305e-01,3.714384191176476335e-01,3.156020220588270364e-01,1.563217895742007382e-02,-7.295016846795900067e-02,6.063390625908347126e-02
7.540434020710344853e-01,4.038094845436069891e-01,3.843543049981010262e-01,3.785467018011582918e-01,3.852542846142418820e-01,2.653952205882384452e-01,3.422564338235294379e-01,3.938419117647068979e-01,-9.237196656657212235e-02,9.474047852981777595e-02,-1.056356335607470942e-01
7.531006306610033008e-01,3.001313714036107361e-01,3.003575822882935120e-01,3.749874388239362588e-01,3.154761725101114522e-01,5.951861213235256631e-01,4.917853860294141843e-01,2.558019301470617624e-01,2.233506781340443281e-01,5.329151917302257790e-02,-1.101358062909130187e-01
7.543592493766546614e-01,3.558587418456820028e-01,3.826185410611716575e-01,3.324009899034031101e-01,3.613166068883069126e-01,3.438074448529420124e-01,3.017003676470614848e-01,2.918198529411785702e-01,-8.502957948051100001e-02,1.894809570596327555e-02,-6.442352540027559971e-02
7.535033409449406472e-01,4.758687174800485531e-01,3.610721514406103339e-01,3.165225666797529813e-01,3.438943168671602102e-01,4.456571691176490768e-01,3.438648897058844689e-01,3.714958639705899790e-01,1.700591589610216670e-01,7.626608521650309058e-02,2.006129632868892121e-01
7.540893181991661365e-01,5.117727393212723186e-01,3.135257753905931755e-01,3.478079400598879656e-01,4.248245152839289496e-01,4.741498161764705621e-01,3.386374080882365578e-01,3.085937500000017208e-01,-2.415882202510354071e-02,2.801949652519370448e-01,1.222152173034649486e-01
7.548039003663734592e-01,3.638018749559638887e-01,3.178161432519182039e-01,3.674639529602621857e-01,2.992805780531090365e-01,3.825827205882367799e-01,2.892922794117677721e-01,4.428998161764713393e-01,6.300241822232842404e-02,1.378473962608844916e-01,-8.289791871359040998e-02
7.518901145557730370e-01,4.091003998722382851e-01,4.128950506333456394e-01,3.777768293222879548e-01,3.922967048631654241e-01,3.376608455882355031e-01,2.845243566176489658e-01,4.254365808823548090e-01,-1.008986096342573829e-01,5.092300720977693818e-02,1.894809570595893354e-03
7.512645818491723304e-01,3.728177432688832282e-01,3.729909207037846453e-01,3.497252966989794487e-01,3.192487670726629201e-01,3.803998161764713393e-01,5.256204044117588348e-01,3.500689338235326575e-01,-4.547542969431261212e-02,-1.188993005549222881e-01,3.003273169395227482e-01
7.543121406218217251e-01,3.364831882186805623e-01,4.069986808016396451e-01,4.008216160610646450e-01,3.666288341777381166e-01,4.797794117647071754e-01,3.211167279411770714e-01,2.665441176470620954e-01,-7.626608521650345140e-02,1.084778479166415843e-01,1.634273254639357353e-01
7.555363719341541273e-01,3.521474846578002138e-01,3.877934199677988691e-01,3.943773327301540177e-01,4.058817041328179887e-01,3.331227022058837473e-01,3.426011029411785702e-01,2.789522058823554751e-01,-8.408217469521320209e-02,1.477951465065157621e-01,6.205501343703034856e-02
7.542501240331802581e-01,3.439936277988116520e-01,4.699129096273619299e-01,3.537670955985300347e-01,3.336923773353044353e-01,4.636374080882368909e-01,3.380055147058850795e-01,4.071116727941173630e-01,1.684012005867506212e-01,6.347612061497780178e-02,-8.076625794666962566e-02
7.545679590499663192e-01,3.334749534718973729e-01,3.986701024054947196e-01,3.322577898589234024e-01,2.851281403401064174e-01,3.287568933823553086e-01,3.967141544117663288e-01,3.135340073529443439e-01,4.097525696414622970e-02,-4.310691773106777730e-02,-8.574013306948523316e-02
7.532528893369655476e-01,3.917859159855889839e-01,4.077962837731448076e-01,3.068408534866608472e-01,2.932122570753528668e-01,2.681525735294136847e-01,3.732192095588272585e-01,2.619485294117673835e-01,2.131660766920893679e-01,-2.723788757732236929e-02,-2.605363159569996645e-01
7.545723320145583113e-01,3.338258878686712339e-01,3.833359722789549395e-01,3.909246951548728810e-01,3.702633650037589486e-01,4.353170955882380566e-01,3.404181985294143509e-01,2.930261948529433447e-01,-9.379307374451925639e-02,-2.984325073689265140e-01,-4.429117371268899428e-02
7.545111105103777804e-01,4.050912688895132452e-01,3.300489411124437056e-01,2.983206961884862785e-01,3.183142203509983781e-01,3.936695772058842469e-01,2.894646139705902010e-01,3.131318933823539763e-01,2.645627862945160169e-01,-5.802854309951321204e-02,-4.950190003183023435e-02
7.548981178760437727e-01,2.970706892874366845e-01,3.842784412619191237e-01,3.323251216061693381e-01,3.840717987127658106e-01,4.167049632352956001e-01,4.360638786764738928e-01,3.219784007352951560e-01,3.292231628911167496e-01,-4.327271356849428652e-01,-2.839845843931302349e-01
7.538098460080424612e-01,3.977357399600561227e-01,3.617555616416882613e-01,3.674312864103868037e-01,3.794938806661342090e-01,6.785386029411847320e-01,3.870059742647077305e-01,4.339384191176490213e-01,1.260048364446570701e-01,6.939740052309108231e-02,1.075304431313432590e-01
7.527305188403272673e-01,4.027079423275576886e-01,4.332328153849825947e-01,4.443775688672996771e-01,2.635995874676402839e-01,2.177159926470600415e-01,2.367876838235343784e-01,3.872357536764723385e-01,-7.342387086060871149e-02,-1.757435876728129232e-01,-1.674537958014523376e-01
7.531282598463243660e-01,3.830019525255139445e-01,3.271366545211587540e-01,3.655108537168458294e-01,4.250751946834263606e-01,3.150850183823554751e-01,4.148092830882355031e-01,5.930606617647097289e-01,-1.783489508323823081e-01,1.423475689910504716e-01,-2.321141723980460481e-02
7.544876555185235922e-01,3.694470917964181589e-01,3.864787640414873993e-01,3.309556302958486240e-01,3.408244854370052201e-01,2.852711397058835807e-01,3.844784007352966548e-01,2.872242647058841358e-01,3.315916748543945494e-03,2.053499872133801862e-01,-1.620062182859874911e-01
7.529372408024616048e-01,3.617986298522682387e-01,3.352716029754051474e-01,4.174939170530714283e-01,3.070317000674094854e-01,3.014705882352952115e-01,2.919347426470619289e-01,3.288717830882368909e-01,-1.231626220887656852e-02,5.589688233259232364e-02,-4.026470337517492129e-03
7.529006669168522015e-01,3.497114555002950320e-01,3.750417209863149415e-01,3.471483315755800603e-01,3.820445338055009077e-01,5.303308823529393479e-01,3.350183823529442328e-01,2.250114889705907006e-01,-8.526643067683277802e-03,2.557992920305111884e-02,1.229257708924380438e-01
7.521518961174397111e-01,3.635274415579394791e-01,3.270672896421064624e-01,4.579740883016096276e-01,3.413943361016247846e-01,4.586971507352977651e-01,2.538488051470614293e-01,3.372012867647085632e-01,8.881919862170394031e-02,-6.560778138189851671e-02,1.610588135006903454e-01
7.548696936062526675e-01,4.246230462896503077e-01,2.768958390453353791e-01,3.383087522656038626e-01,3.108444133412250343e-01,3.740808823529432892e-01,2.363855698529435112e-01,2.975643382352964883e-01,-3.789619141193207447e-03,5.755484070686416737e-02,2.311667676127564519e-01
7.514722976669061527e-01,3.810257853360429769e-01,3.743926753940732821e-01,4.375410289425503141e-01,3.450327230469608097e-01,5.172334558823535877e-01,3.845932904411777931e-01,1.795726102941199998e-01,1.880598498816863084e-01,-1.461371881322440780e-01,-4.405432251636512420e-02
7.535311689013803882e-01,3.873595643810321953e-01,4.926004461266759726e-01,4.345714743836054383e-01,3.901094565518553048e-01,5.172334558823540318e-01,4.492761948529445659e-01,3.401884191176499095e-01,2.913269714791882348e-01,1.314524139601217223e-01,1.331103723343951550e-01
7.539654837929982145e-01,4.356865132069552837e-01,3.167424889686281664e-01,3.681049785280456343e-01,3.535621073975689921e-01,3.345588235294136292e-01,2.936006433823549755e-01,2.632697610294150170e-01,-9.947750245630986032e-03,-2.818529236262040660e-02,4.973875122815434036e-03
7.537368970079422192e-01,3.768049724209247553e-01,3.752504537935049123e-01,4.056694737016713903e-01,3.748469953978910696e-01,3.030790441176495209e-01,4.330193014705912558e-01,2.966452205882366688e-01,-1.406896106167798421e-01,7.484497803855511000e-02,1.023197168122027961e-01
7.520425720028459660e-01,3.852896787036300674e-01,4.362157386861877928e-01,3.391673756453728039e-01,3.754337067092108349e-01,4.482996323529427896e-01,2.811351102941207492e-01,3.643152573529436777e-01,-2.363774939318945001e-01,2.842214355894502956e-02,-4.121210816047082143e-02
7.533596294270294980e-01,4.146447653077207085e-01,3.663274783186686312e-01,3.177324136951821809e-01,4.181277925255696415e-01,2.938878676470628171e-01,3.319163602941194724e-01,3.260569852941198055e-01,-1.283733484079027098e-01,1.856913379184430002e-01,8.052940675034490903e-02
7.552634591899043404e-01,2.729051749448660469e-01,4.409022009100308503e-01,3.248844692447451776e-01,3.807037917141033456e-01,4.920726102941190283e-01,3.612706801470590978e-01,3.824103860294125190e-01,7.105535889736275257e-02,1.792963556176801199e-01,2.723788757732238316e-02
7.553443590347079795e-01,3.716174035085690885e-01,4.709928332595673672e-01,4.053038160704103832e-01,3.683524141003842178e-01,3.978630514705910892e-01,3.158318014705905341e-01,3.994140625000009992e-01,9.284566895922094498e-02,-6.063390625908239573e-02,-7.745034119812552187e-02
7.533415412553410295e-01,4.448858317706347876e-01,4.099757055985597254e-01,4.083142043235806762e-01,3.334328062874241660e-01,3.608685661764718944e-01,2.328239889705901178e-01,2.323069852941204438e-01,1.383210986535350628e-01,3.718563782295340736e-02,1.056356335607464142e-01
7.533838795033550584e-01,4.118724245525050565e-01,3.465512527087701300e-01,3.596246577629239605e-01,3.413140108589754473e-01,2.623506433823561967e-01,3.000919117647087853e-01,3.096852022058832477e-01,-1.352420331013149679e-01,-1.771646948507594466e-01,-5.850224549216238162e-02
7.533896438657625705e-01,3.459100196855443565e-01,3.174743694117800330e-01,3.352126800807323503e-01,4.077432322426089994e-01,3.501263786764728381e-01,2.902113970588270364e-01,2.127757352941198610e-01,-2.115081183178174062e-01,5.921279908113624701e-02,1.364262890829372465e-01
7.541360294117678276e-01,3.215932284609711034e-01,3.599351775598231828e-01,2.437160184672245156e-01,3.685091379595755168e-01,5.522173713235305481e-01,3.421989889705894794e-01,2.668887867647065648e-01,3.886728131685783239e-01,-2.314036188090796975e-01,1.610588135006932320e-02
7.545613996030922088e-01,2.971236151810601189e-01,3.510760617632356362e-01,3.390107363954432129e-01,3.721609642693278763e-01,2.963579963235306591e-01,4.215877757352964328e-01,2.786075367647069534e-01,-1.835596771515206893e-01,1.148728302174036736e-01,-2.174293982259304092e-01
7.551034484403588154e-01,3.819787779729668653e-01,3.754766114784043318e-01,4.374442706497329025e-01,4.810016444192962703e-01,2.784352022058831921e-01,2.757927389705901455e-01,3.858570772058827480e-01,-8.266106751726606805e-02,2.629048279202429381e-02,2.584046551900763267e-01
7.532037928709528485e-01,3.645033731353037876e-01,3.190021837664925308e-01,3.731052673001479802e-01,4.444353482265883670e-01,4.690946691176482997e-01,4.131433823529420124e-01,3.577665441176492989e-01,1.468477417212129925e-02,-2.510622681040069679e-02,-8.337162110623946853e-02
7.542938536790133597e-01,3.139681935946000979e-01,3.097928271955629476e-01,3.372144994655609795e-01,3.997370375362690464e-01,4.604779411764711727e-01,2.793543198529450100e-01,4.642118566176485217e-01,-2.610100183496478765e-01,7.602923402017874865e-02,5.944965027746076935e-02
7.540549307958480663e-01,2.893344287794099023e-01,4.417550311696140097e-01,3.566024395079931408e-01,4.180211039954405683e-01,5.992072610294044699e-01,3.849954044117633867e-01,4.268727022058854681e-01,2.399302618767629180e-01,-1.141622766284299262e-01,-2.527202264782890673e-01
7.540330659729301832e-01,3.786831697592717982e-01,4.491857106612089368e-01,3.776959843561071284e-01,3.189145272093445449e-01,2.443129595588253711e-01,2.994600183823551420e-01,3.918887867647052325e-01,-1.200835565365446084e-01,-6.039705506275872687e-02,-4.358062012371631544e-02
7.545089240280901111e-01,3.369125433412051840e-01,3.578376370984504562e-01,3.251095692185932973e-01,4.199909083500024121e-01,3.717256433823546424e-01,2.817095588235323245e-01,4.027458639705885912e-01,2.617205719386229701e-01,-1.894809570596387577e-02,-4.002785217884771707e-02
7.537738684357832009e-01,4.527478046900264008e-01,3.911590650293422788e-01,3.177147389854417248e-01,3.572309282917059958e-01,3.551240808823547535e-01,5.022977941176457461e-01,4.400275735294129631e-01,-1.345314795123403184e-01,-5.873909668848645294e-02,1.871124450963893571e-01
7.541169473844880899e-01,3.552427432796489981e-01,3.960936624693831565e-01,3.411872465317422609e-01,3.925238589041422088e-01,3.120978860294156276e-01,2.981387867647092849e-01,3.285271139705901455e-01,-1.200835565365433039e-01,-1.231626220887633155e-01,2.100870111398701612e-01
7.546216272516773627e-01,3.641057097058110203e-01,4.510313881238871003e-01,4.575749750601628141e-01,3.201725127948459870e-01,3.156020220588255931e-01,3.367417279411767939e-01,3.886144301470628726e-01,4.689653687226016249e-02,1.894809570596100220e-03,1.508742120587341640e-01
7.540398241909220811e-01,4.361225672170057632e-01,4.352976512777980145e-01,3.883479286451982926e-01,4.265879152020960463e-01,3.893037683823561412e-01,4.307215073529440663e-01,3.215188419117647189e-01,-8.834549622905518707e-02,2.430093274289822358e-01,-9.734584168938743842e-02
7.527621234479981993e-01,3.172067991779344842e-01,3.035108893562583621e-01,4.111806994274713190e-01,2.616556632103592683e-01,3.364545036764706731e-01,4.596162683823544759e-01,3.289292279411802911e-01,6.892369813044214866e-02,-4.950190003182974863e-02,-2.633785303128943212e-01
7.547691154208235886e-01,3.627229579302443385e-01,3.647083412439489636e-01,3.532911417108858809e-01,3.601678069375197078e-01,4.277343750000039968e-01,4.049287683823553086e-01,2.798713235294139623e-01,-2.842214355894528977e-01,-1.693486053720494600e-01,-5.210726319140206175e-03
7.521312239212289974e-01,3.727756991022485589e-01,3.604428147903949164e-01,3.825942208890475427e-01,3.417322395703604743e-01,5.157973345588204861e-01,4.041819852941211932e-01,3.728745404411796804e-01,1.811911651882758545e-01,1.639010278565848078e-01,9.237196656657124111e-03
7.539807891690453179e-01,3.998426104962216066e-01,3.326981809059345596e-01,3.121769612343309186e-01,4.267028389646296271e-01,2.941176470588250380e-01,3.797104779411768494e-01,3.072725183823541428e-01,-2.368511963245475797e-03,-1.762172900654603025e-01,-1.276627948189287265e-01
7.538971065285997586e-01,3.879997756721418334e-01,2.931327838321018953e-01,4.120551651777111246e-01,4.525567744538593340e-01,3.351332720588250935e-01,2.180032169117675500e-01,2.243221507352959609e-01,-9.095085938862487729e-02,-2.723788757732239357e-02,-1.302681579784987012e-02
7.537577679752685000e-01,4.649133300522937939e-01,3.906995697180384863e-01,3.078156806723954531e-01,3.583435185123801658e-01,2.958984375000011102e-01,2.306410845588258984e-01,4.660500919117653851e-01,2.527202264782876240e-01,8.976660340700223784e-02,1.823754211699041977e-02
7.543799215728698160e-01,4.298800353266964969e-01,4.101462122863362425e-01,3.033252285034098161e-01,3.295484669223713858e-01,3.847081801470613738e-01,3.259420955882351700e-01,3.759191176470603746e-01,-1.736119269058906123e-01,7.910829957239745580e-02,1.861650403110905738e-01
7.543288373956853476e-01,3.324665261084210899e-01,3.832745677557388153e-01,3.497413673656581956e-01,4.596792024852258685e-01,6.219554227941176405e-01,4.238281249999983902e-01,2.999195772058828591e-01,-1.617693670896643010e-01,-2.145871838700365297e-01,-1.717171173352932956e-01
7.524470712268467310e-01,3.581708081071465211e-01,3.869964942442426503e-01,3.428830811474100626e-01,4.394404448049007428e-01,2.893497242647079526e-01,2.352366727941192504e-01,3.151999080882373350e-01,-2.013235168758618562e-02,-7.105535889738669088e-04,3.718563782295370573e-02
7.542350174282469455e-01,3.861458594298284308e-01,3.791479528471674576e-01,2.673187940954627750e-01,3.334873638905904714e-01,2.460937500000014433e-01,2.657398897058845244e-01,3.107766544117669949e-01,1.425844201873752992e-01,-1.018460144195544037e-01,2.463252441775244661e-02
7.557748972750880645e-01,4.056338706811871697e-01,3.231296471569286566e-01,4.067205473073083333e-01,3.172406255008003995e-01,3.163488051470631501e-01,4.220473345588253156e-01,3.681640624999993894e-01,5.850224549216191672e-02,-2.006129632868888790e-01,3.908044739354998853e-02
7.547297587395654928e-01,4.566954765661746518e-01,3.140440957505725161e-01,4.468220082757668465e-01,3.231386984037893928e-01,2.906709558823559747e-01,2.649356617647077305e-01,6.095473345588209302e-01,-1.037408239901513735e-01,-1.326366699417480012e-02,6.939740052309230356e-02
7.535381258904934043e-01,3.199607781044511157e-01,3.622160722214610162e-01,3.690749650889385003e-01,4.109958048380440432e-01,2.370749080882370019e-01,2.119715073529435390e-01,3.671300551470604856e-01,-4.026470337517315187e-03,-9.947750245630820887e-02,-1.871124450963865260e-02
7.537790364848386826e-01,4.561397404212320650e-01,4.265362425523662182e-01,4.118696520564655295e-01,3.611885350003125050e-01,4.900620404411782927e-01,2.272518382352975708e-01,3.316291360294141843e-01,5.234411438772496733e-02,1.710065637463200894e-01,1.290839019968757218e-01
7.545178687283754515e-01,3.882953799791974414e-01,3.504667643364856033e-01,3.101336316921369241e-01,3.690220190774599063e-01,4.403147977941170854e-01,3.404756433823545314e-01,3.549517463235343229e-01,9.592473451144033214e-02,4.476487610533887163e-02,-4.618598328328641506e-02
7.510095585054933354e-01,2.881734965182454200e-01,3.559414369585440219e-01,3.284613807445822542e-01,3.356731186498404518e-01,3.468520220588242053e-01,5.544577205882389448e-01,3.981502757352941568e-01,1.231626220887630796e-01,3.647508423397976401e-02,-8.834549622905518707e-02
7.556478825310390945e-01,3.542719626750328032e-01,3.360784302322752937e-01,3.790044546804477443e-01,3.490930846936248777e-01,5.816865808823560302e-01,4.218175551470584317e-01,4.439912683823525885e-01,-1.766909924581096525e-01,2.392197082877887612e-02,1.901915106486090079e-01
7.541254945425428513e-01,4.351613038084679030e-01,3.617361374724069600e-01,3.070709893409147573e-01,3.427666109544582063e-01,4.111902573529401250e-01,4.237706801470600970e-01,3.352481617647078416e-01,2.164819934406329027e-01,-1.276627948189300310e-01,2.695366614173321240e-01
7.544288192677567340e-01,3.189391460649375620e-01,3.225372829220538584e-01,5.260988047664629796e-01,3.397844020304661150e-01,5.055147058823549200e-01,3.334673713235308812e-01,2.464384191176492711e-01,-1.852176355257917628e-01,-4.571228089063673200e-02,1.923231714155307637e-01
7.541264883981274592e-01,3.026335799800000115e-01,4.018981913355060831e-01,3.764616997575680468e-01,2.596424381223217392e-01,2.856158088235319359e-01,5.287798713235316583e-01,2.782054227941203606e-01,-1.591640039300921960e-01,2.105607135325194834e-01,1.184255981622634899e-03
7.540000699674327400e-01,3.549036673608484960e-01,2.920238483382650574e-01,4.265072909250836597e-01,2.635042132260221881e-01,5.083869485294147950e-01,3.652918198529422344e-01,4.437614889705878696e-01,3.713826758368888870e-01,-2.067710943913261545e-01,1.702960101573469665e-01
7.532836988601648853e-01,3.352187602353494111e-01,3.230337137979434337e-01,3.084716866927557644e-01,3.508359220300737991e-01,5.547449448529393479e-01,4.998276654411769604e-01,2.738970588235309922e-01,-1.233994732850868248e-01,2.285614044531848743e-01,3.742248901927838767e-02
7.554425519667232747e-01,3.686716364695016290e-01,2.990446532624457254e-01,2.862192422837530614e-01,2.734670617433089812e-01,5.117187499999994449e-01,4.416934742647105616e-01,5.016084558823536987e-01,8.147681153564309553e-02,-6.394982300762902874e-03,-5.210726319139969559e-02
7.531109667591016077e-01,3.619844974258537018e-01,2.893622399064065820e-01,3.179051920230732686e-01,3.109579577407322604e-01,1.312614889705896737e-01,2.323644301470608742e-01,1.952550551470616791e-01,-2.344826843612972389e-02,-4.618598328328649139e-02,-2.155345886553352783e-02
7.542129538342152717e-01,4.434620245420756168e-01,3.908460112979038059e-01,3.212845983737411815e-01,4.867444737678129352e-01,3.512752757352948230e-01,5.533088235294107982e-01,4.369255514705904786e-01,9.497732972614301994e-02,-1.946916833787752654e-01,-1.918494690228799981e-01
7.547569903826598647e-01,3.511112947330671807e-01,3.894538900406210313e-01,3.358373372365704990e-01,3.903832523879169902e-01,4.277343750000008327e-01,4.680032169117648300e-01,3.571346507352953226e-01,-2.491674585334207048e-01,8.289791871358951486e-03,-7.413442444958161237e-02
7.527901501755582814e-01,3.308602040331227179e-01,3.045947007704498666e-01,3.978715649876079508e-01,4.036016509611363157e-01,3.650045955882354476e-01,2.563763786764725050e-01,4.294577205882376125e-01,-8.147681153564366452e-02,-1.238731756777362719e-01,4.073840576782110368e-02
7.532340060808075943e-01,4.227407306748671156e-01,3.777231645002871452e-01,2.738949989118922845e-01,3.222586706487411412e-01,2.988855698529438998e-01,2.767118566176501870e-01,3.312270220588265923e-01,1.053987823644223915e-01,1.139254254321056120e-01,2.610100183496498749e-01
7.547722957586995296e-01,3.326553039112221666e-01,3.627203464537887556e-01,3.493986276760517873e-01,3.658425556804255629e-01,4.004480698529429561e-01,4.395105698529414573e-01,3.772403492647090628e-01,-6.276556702600487314e-02,-1.935074273971517655e-01,-4.760709046123355603e-02
7.543214828643374226e-01,3.572677982657515017e-01,4.419048002618339299e-01,3.981221853340144445e-01,3.535692423339205637e-01,4.603630514705881471e-01,3.771254595588250935e-01,5.656020220588225955e-01,-6.773944214881941206e-02,7.342387086060326098e-03,-1.586903015374455939e-01
7.527096478729916607e-01,4.145882930507319153e-01,3.945386666767232153e-01,3.781582165438334142e-01,3.779105394376660598e-01,3.230698529411774045e-01,3.032513786764724495e-01,5.486557904411760722e-01,-2.013235168758618077e-01,-2.171925470296071914e-01,1.451897833469470434e-01
7.534327771982503030e-01,3.877398308194165977e-01,4.276410784591259118e-01,4.297060786709104852e-01,3.416041387902598037e-01,2.336282169117686602e-01,2.721162683823545314e-01,3.442095588235317138e-01,6.560778138189878039e-02,2.351932379502729986e-01,1.430581225800250655e-01
7.548426607342726413e-01,3.198980724987271484e-01,3.557909778381688204e-01,3.881036970461228530e-01,3.470615376255532514e-01,2.571231617647095069e-01,3.214613970588276470e-01,4.642118566176491323e-01,-1.421107177947283917e-02,1.411633130094288313e-01,-2.105607135325184842e-01
7.541246994580710350e-01,3.104750194147783415e-01,4.645463228583688320e-01,3.166879514510369531e-01,4.565671380880537700e-01,4.280215992647074530e-01,3.547794117647061207e-01,3.940716911764720609e-01,-1.840333795441732034e-01,-3.126435791484013377e-02,-3.491186633823800678e-01
7.547472505979023749e-01,3.323492190517647882e-01,3.635838349317860874e-01,3.235595593451056629e-01,3.644353518188311880e-01,4.824218750000011657e-01,3.089384191176494654e-01,4.055032169117662733e-01,-9.189826417392306379e-02,-3.552767944868161221e-02,5.802854309951305245e-02
7.550436183340141216e-01,3.574343885857901859e-01,3.581165135478356909e-01,3.881875929879483600e-01,3.309048687262552968e-01,4.138901654411786812e-01,4.774816176470590978e-01,3.137063419117676610e-01,2.581678039937450667e-02,1.193730029475705001e-01,1.729013733169239286e-02
7.550036653394049946e-01,4.222117011936295516e-01,3.801712720890019770e-01,4.508712857305499089e-01,4.404646569535924372e-01,4.354894301470584317e-01,4.097541360294125745e-01,4.315831801470613738e-01,-1.063461871497203975e-01,-7.223961487898591938e-02,1.096621038982641266e-01
7.555089415199462977e-01,4.182557390573480860e-01,4.202761294916105284e-01,3.239507489971051313e-01,3.838227373398775399e-01,4.101562500000026645e-01,3.722426470588234837e-01,3.149701286764728381e-01,-4.879134644285589711e-02,-1.207941101255174260e-01,-2.072447967839759209e-01
7.537728745801940411e-01,3.787640573616482542e-01,4.039340808154071594e-01,3.562907181699217496e-01,3.768682960551625882e-01,2.504021139705905341e-01,4.094094669117671059e-01,2.520105698529439553e-01,7.981885316137157793e-02,9.734584168938738291e-02,1.210309613218407826e-01
7.536456610650338339e-01,3.383771529585401505e-01,2.857322081088880528e-01,4.896200213186303607e-01,3.667776301952778706e-01,2.904986213235302150e-01,1.696920955882378346e-01,2.331112132352964328e-01,-2.155345886553320170e-02,1.752698852801635315e-02,-8.195051392829175163e-02
